source_record,account_id,golden_record_id,id_format_valid
DUP03641,ACC007970,GOLD02119,VALID
DUP03642,ACC003101,GOLD00116,VALID
DUP03643,ACC003728,GOLD00988,VALID
DUP03644,ACC005901,GOLD00608,VALID
DUP03645,ACC001597,GOLD02663,VALID
DUP03646,ACC009309,GOLD02464,VALID
DUP03647,ACC007040,GOLD02444,VALID
DUP03648,ACC008135,GOLD02669,VALID
DUP03649,ACC006423,GOLD02087,VALID
DUP03650,ACC008332,GOLD02100,VALID
DUP03651,ACC001638,GOLD00040,VALID
DUP03652,ACC000658,GOLD01943,VALID
DUP03653,ACC003023,GOLD00186,VALID
DUP03654,ACC001229,GOLD01315,VALID
DUP03655,ACC009031,GOLD01720,VALID
DUP03656,ACC002719,GOLD00664,VALID
DUP03657,ACC006443,GOLD01856,VALID
DUP03658,ACC008990,GOLD01620,VALID
DUP03659,ACC003475,GOLD00582,VALID
DUP03660,ACC000108,GOLD00406,VALID
DUP03661,ACC005688,GOLD01699,VALID
DUP03662,ACC001537,GOLD02984,VALID
DUP03663,ACC008783,GOLD01218,VALID
DUP03664,ACC006879,GOLD01158,VALID
DUP03665,ACC009183,GOLD00676,VALID
DUP03666,ACC002389,GOLD01214,VALID
DUP03667,ACC008655,GOLD02230,VALID
DUP03668,ACC006741,GOLD00887,VALID
DUP03669,ACC008529,GOLD00977,VALID
DUP03670,ACC002792,GOLD01978,VALID
DUP03671,ACC001732,GOLD00510,VALID
DUP03672,ACC004263,GOLD01396,VALID
DUP03673,ACC002194,GOLD02509,VALID
DUP03674,ACC003631,GOLD00776,VALID
DUP03675,ACC008529,GOLD00747,VALID
DUP03676,ACC006805,GOLD01065,VALID
DUP03677,ACC000221,GOLD01941,VALID
DUP03678,ACC007584,GOLD01721,VALID
DUP03679,ACC007982,GOLD02463,VALID
DUP03680,ACC008768,GOLD00502,VALID
DUP03681,ACC009292,GOLD02722,VALID
DUP03682,ACC008224,GOLD02437,VALID
DUP03683,ACC001727,GOLD00731,VALID
DUP03684,ACC005448,GOLD00673,VALID
DUP03685,ACC008531,GOLD00245,VALID
DUP03686,ACC002037,GOLD00072,VALID
DUP03687,ACC002089,GOLD00655,VALID
DUP03688,ACC007521,GOLD00855,VALID
DUP03689,ACC009398,GOLD02901,VALID
DUP03690,ACC002626,GOLD02133,VALID
DUP03691,ACC009062,GOLD00902,VALID
DUP03692,ACC002624,GOLD00200,VALID
DUP03693,ACC006809,GOLD02725,VALID
DUP03694,ACC000409,GOLD01572,VALID
DUP03695,ACC004578,GOLD01898,VALID
DUP03696,ACC005566,GOLD02180,VALID
DUP03697,ACC006884,GOLD01526,VALID
DUP03698,ACC000478,GOLD02782,VALID
DUP03699,ACC009658,GOLD00864,VALID
DUP03700,ACC007304,GOLD00488,VALID
DUP03701,ACC002989,GOLD01943,VALID
DUP03702,ACC006532,GOLD00084,VALID
DUP03703,ACC000434,GOLD01625,VALID
DUP03704,ACC000325,GOLD01218,VALID
DUP03705,ACC002731,GOLD02758,VALID
DUP03706,ACC001457,GOLD02518,VALID
DUP03707,ACC006417,GOLD00532,VALID
DUP03708,ACC007935,GOLD01064,VALID
DUP03709,ACC002505,GOLD00204,VALID
DUP03710,ACC004337,GOLD01596,VALID
DUP03711,ACC006095,GOLD02194,VALID
DUP03712,ACC003042,GOLD01185,VALID
DUP03713,ACC006990,GOLD02538,VALID
DUP03714,ACC008016,GOLD01029,VALID
DUP03715,ACC001860,GOLD00738,VALID
DUP03716,ACC007644,GOLD02912,VALID
DUP03717,ACC002984,GOLD00747,VALID
DUP03718,ACC002418,GOLD01196,VALID
DUP03719,ACC001745,GOLD00472,VALID
DUP03720,ACC000315,GOLD02634,VALID
DUP03721,ACC003169,GOLD02746,VALID
DUP03722,ACC005232,GOLD00579,VALID
DUP03723,ACC007097,GOLD02174,VALID
DUP03724,ACC002983,GOLD01105,VALID
DUP03725,ACC001202,GOLD02394,VALID
DUP03726,ACC005491,GOLD00348,VALID
DUP03727,ACC007960,GOLD02139,VALID
DUP03728,ACC009262,GOLD00788,VALID
DUP03729,ACC004208,GOLD00706,VALID
DUP03730,ACC007993,GOLD01396,VALID
DUP03731,ACC006537,GOLD01367,VALID
DUP03732,ACC004298,GOLD01271,VALID
DUP03733,ACC005886,GOLD01861,VALID
DUP03734,ACC004477,GOLD02439,VALID
DUP03735,ACC005698,GOLD00614,VALID
DUP03736,ACC000909,GOLD01113,VALID
DUP03737,ACC003511,GOLD02372,VALID
DUP03738,ACC000426,GOLD01312,VALID
DUP03739,ACC000170,GOLD00289,VALID
DUP03740,ACC000464,GOLD02092,VALID
DUP03741,ACC006357,GOLD02007,VALID
DUP03742,ACC007721,GOLD00638,VALID
DUP03743,ACC004691,GOLD02028,VALID
DUP03744,ACC007645,GOLD01314,VALID
DUP03745,ACC009829,GOLD00118,VALID
DUP03746,ACC003987,GOLD01616,VALID
DUP03747,ACC006386,GOLD00644,VALID
DUP03748,ACC001360,GOLD00391,VALID
DUP03749,ACC003399,GOLD01753,VALID
DUP03750,ACC005871,GOLD01166,VALID
DUP03751,ACC005014,GOLD00010,VALID
DUP03752,ACC002917,GOLD02813,VALID
DUP03753,ACC001487,GOLD01303,VALID
DUP03754,ACC004160,GOLD00751,VALID
DUP03755,ACC007945,GOLD02537,VALID
DUP03756,ACC003954,GOLD00263,VALID
DUP03757,ACC008988,GOLD00392,VALID
DUP03758,ACC008115,GOLD01143,VALID
DUP03759,ACC005223,GOLD01832,VALID
DUP03760,ACC005947,GOLD01352,VALID
DUP03761,ACC006106,GOLD02197,VALID
DUP03762,ACC002846,GOLD00489,VALID
DUP03763,ACC003503,GOLD02293,VALID
DUP03764,ACC004220,GOLD00089,VALID
DUP03765,ACC003893,GOLD02543,VALID
DUP03766,ACC000862,GOLD00142,VALID
DUP03767,ACC003728,GOLD01705,VALID
DUP03768,ACC004134,GOLD01530,VALID
DUP03769,ACC002620,GOLD01298,VALID
DUP03770,ACC000010,GOLD01602,VALID
DUP03771,ACC005802,GOLD01770,VALID
DUP03772,ACC009478,GOLD02239,VALID
DUP03773,ACC003690,GOLD02381,VALID
DUP03774,ACC007060,GOLD00817,VALID
DUP03775,ACC002515,GOLD01020,VALID
DUP03776,ACC007153,GOLD01072,VALID
DUP03777,ACC001819,GOLD02157,VALID
DUP03778,ACC000144,GOLD02720,VALID
DUP03779,ACC004120,GOLD02480,VALID
DUP03780,ACC008870,GOLD01707,VALID
DUP03781,ACC009024,GOLD02374,VALID
DUP03782,ACC001787,GOLD02317,VALID
DUP03783,ACC005007,GOLD02553,VALID
DUP03784,ACC002844,GOLD02513,VALID
DUP03785,ACC007043,GOLD01356,VALID
DUP03786,ACC002039,GOLD02320,VALID
DUP03787,ACC002208,GOLD02549,VALID
DUP03788,ACC003447,GOLD01383,VALID
DUP03789,ACC002344,GOLD02326,VALID
DUP03790,ACC008858,GOLD02701,VALID
DUP03791,ACC007757,GOLD01661,VALID
DUP03792,ACC000555,GOLD01504,VALID
DUP03793,ACC007835,GOLD00087,VALID
DUP03794,ACC006482,GOLD00029,VALID
DUP03795,ACC006775,GOLD02848,VALID
DUP03796,ACC005734,GOLD01269,VALID
DUP03797,ACC000355,GOLD00590,VALID
DUP03798,ACC001398,GOLD02949,VALID
DUP03799,ACC005391,GOLD01798,VALID
DUP03800,ACC005793,GOLD00360,VALID
DUP03801,ACC009071,GOLD01010,VALID
DUP03802,ACC008434,GOLD02189,VALID
DUP03803,ACC001952,GOLD00509,VALID
DUP03804,ACC001147,GOLD00933,VALID
DUP03805,ACC007542,GOLD02426,VALID
DUP03806,ACC007071,GOLD02525,VALID
DUP03807,ACC007051,GOLD01166,VALID
DUP03808,ACC000258,GOLD02868,VALID
DUP03809,ACC006541,GOLD02582,VALID
DUP03810,ACC007711,GOLD02992,VALID
DUP03811,ACC003167,GOLD02638,VALID
DUP03812,ACC002725,GOLD02430,VALID
DUP03813,ACC003422,GOLD01829,VALID
DUP03814,ACC008849,GOLD01679,VALID
DUP03815,ACC008698,GOLD00241,VALID
DUP03816,ACC007015,GOLD02292,VALID
DUP03817,ACC002518,GOLD02134,VALID
DUP03818,ACC004816,GOLD02297,VALID
DUP03819,ACC007246,GOLD01116,VALID
DUP03820,ACC000299,GOLD01474,VALID
DUP03821,ACC003062,GOLD00092,VALID
DUP03822,ACC009234,GOLD01998,VALID
DUP03823,ACC007649,GOLD01393,VALID
DUP03824,ACC001978,GOLD00112,VALID
DUP03825,ACC002055,GOLD01035,VALID
DUP03826,ACC003768,GOLD00779,VALID
DUP03827,ACC005201,GOLD01655,VALID
DUP03828,ACC003944,GOLD00418,VALID
DUP03829,ACC009026,GOLD01935,VALID
DUP03830,ACC002788,GOLD00868,VALID
DUP03831,ACC006677,GOLD02177,VALID
DUP03832,ACC005315,GOLD01998,VALID
DUP03833,ACC000622,GOLD01675,VALID
DUP03834,ACC000298,GOLD00622,VALID
DUP03835,ACC000263,GOLD00321,VALID
DUP03836,ACC009730,GOLD00852,VALID
DUP03837,ACC009456,GOLD00609,VALID
DUP03838,ACC007838,GOLD00219,VALID
DUP03839,ACC003223,GOLD02110,VALID
DUP03840,ACC008631,GOLD02455,VALID
DUP03841,ACC003792,GOLD01888,VALID
DUP03842,ACC002319,GOLD00840,VALID
DUP03843,ACC008775,GOLD02266,VALID
DUP03844,ACC009709,GOLD02613,VALID
DUP03845,ACC000091,GOLD00638,VALID
DUP03846,ACC002219,GOLD01614,VALID
DUP03847,ACC008189,GOLD00219,VALID
DUP03848,ACC002150,GOLD00975,VALID
DUP03849,ACC008349,GOLD00766,VALID
DUP03850,ACC008123,GOLD00402,VALID
DUP03851,ACC001180,GOLD00645,VALID
DUP03852,ACC004658,GOLD00623,VALID
DUP03853,ACC001709,GOLD01875,VALID
DUP03854,ACC000364,GOLD02244,VALID
DUP03855,ACC001995,GOLD02292,VALID
DUP03856,ACC002985,GOLD02616,VALID
DUP03857,ACC002224,GOLD01333,VALID
DUP03858,ACC000021,GOLD02376,VALID
DUP03859,ACC006690,GOLD01046,VALID
DUP03860,ACC005973,GOLD02804,VALID
DUP03861,ACC007098,GOLD00418,VALID
DUP03862,ACC005108,GOLD01031,VALID
DUP03863,ACC002631,GOLD02459,VALID
DUP03864,ACC002452,GOLD01751,VALID
DUP03865,ACC006223,GOLD00881,VALID
DUP03866,ACC002462,GOLD01466,VALID
DUP03867,ACC001385,GOLD01350,VALID
DUP03868,ACC000311,GOLD02668,VALID
DUP03869,ACC002479,GOLD02476,VALID
DUP03870,ACC005595,GOLD02162,VALID
DUP03871,ACC008911,GOLD01194,VALID
DUP03872,ACC008493,GOLD00789,VALID
DUP03873,ACC002631,GOLD00915,VALID
DUP03874,ACC001823,GOLD01510,VALID
DUP03875,ACC001593,GOLD02386,VALID
DUP03876,ACC008724,GOLD02878,VALID
DUP03877,ACC007571,GOLD00966,VALID
DUP03878,ACC009055,GOLD01641,VALID
DUP03879,ACC009842,GOLD02854,VALID
DUP03880,ACC005942,GOLD02464,VALID
DUP03881,ACC000550,GOLD02010,VALID
DUP03882,ACC006434,GOLD00531,VALID
DUP03883,ACC009166,GOLD01406,VALID
DUP03884,ACC003128,GOLD01018,VALID
DUP03885,ACC002582,GOLD02808,VALID
DUP03886,ACC001153,GOLD01738,VALID
DUP03887,ACC005834,GOLD02302,VALID
DUP03888,ACC001416,GOLD01047,VALID
DUP03889,ACC008751,GOLD01083,VALID
DUP03890,ACC008472,GOLD01331,VALID
DUP03891,ACC005412,GOLD02726,VALID
DUP03892,ACC004761,GOLD01335,VALID
DUP03893,ACC009338,GOLD01588,VALID
DUP03894,ACC002803,GOLD01149,VALID
DUP03895,ACC001267,GOLD02993,VALID
DUP03896,ACC007363,GOLD00653,VALID
DUP03897,ACC000576,GOLD00033,VALID
DUP03898,ACC006439,GOLD02467,VALID
DUP03899,ACC002390,GOLD00979,VALID
DUP03900,ACC004770,GOLD01989,VALID
DUP03901,ACC006590,GOLD00414,VALID
DUP03902,ACC003303,GOLD01249,VALID
DUP03903,ACC006522,GOLD01587,VALID
DUP03904,ACC006801,GOLD02195,VALID
DUP03905,ACC003546,GOLD01806,VALID
DUP03906,ACC008809,GOLD01169,VALID
DUP03907,ACC005942,GOLD01010,VALID
DUP03908,ACC007460,GOLD00733,VALID
DUP03909,ACC006640,GOLD00189,VALID
DUP03910,ACC005066,GOLD02705,VALID
DUP03911,ACC006933,GOLD01087,VALID
DUP03912,ACC004241,GOLD00507,VALID
DUP03913,ACC005551,GOLD02801,VALID
DUP03914,ACC009388,GOLD02027,VALID
DUP03915,ACC004826,GOLD00870,VALID
DUP03916,ACC006576,GOLD00181,VALID
DUP03917,ACC002198,GOLD00553,VALID
DUP03918,ACC006620,GOLD01233,VALID
DUP03919,ACC002266,GOLD00537,VALID
DUP03920,ACC006105,GOLD02170,VALID
DUP03921,ACC009729,GOLD01872,VALID
DUP03922,ACC005301,GOLD01648,VALID
DUP03923,ACC009796,GOLD00319,VALID
DUP03924,ACC005813,GOLD01920,VALID
DUP03925,ACC004963,GOLD00100,VALID
DUP03926,ACC000036,GOLD02445,VALID
DUP03927,ACC001877,GOLD01250,VALID
DUP03928,ACC003524,GOLD01693,VALID
DUP03929,ACC002277,GOLD00991,VALID
DUP03930,ACC002676,GOLD01435,VALID
DUP03931,ACC007741,GOLD02795,VALID
DUP03932,ACC007605,GOLD00056,VALID
DUP03933,ACC008796,GOLD00837,VALID
DUP03934,ACC006714,GOLD02127,VALID
DUP03935,ACC009426,GOLD00130,VALID
DUP03936,ACC002238,GOLD00253,VALID
DUP03937,ACC005575,GOLD01098,VALID
DUP03938,ACC001757,GOLD00012,VALID
DUP03939,ACC009844,GOLD02355,VALID
DUP03940,ACC002627,GOLD02416,VALID
DUP03941,ACC008941,GOLD01164,VALID
DUP03942,ACC006133,GOLD02305,VALID
DUP03943,ACC005710,GOLD00300,VALID
DUP03944,ACC005852,GOLD02858,VALID
DUP03945,ACC005806,GOLD02548,VALID
DUP03946,ACC006073,GOLD02196,VALID
DUP03947,ACC004217,GOLD01993,VALID
DUP03948,ACC006307,GOLD00236,VALID
DUP03949,ACC005343,GOLD02746,VALID
DUP03950,ACC008787,GOLD00268,VALID
DUP03951,ACC002987,GOLD00951,VALID
DUP03952,ACC006643,GOLD00367,VALID
DUP03953,ACC008567,GOLD01422,VALID
DUP03954,ACC002498,GOLD02758,VALID
DUP03955,ACC001226,GOLD01793,VALID
DUP03956,ACC007031,GOLD02005,VALID
DUP03957,ACC008271,GOLD01262,VALID
DUP03958,ACC005532,GOLD02329,VALID
DUP03959,ACC009197,GOLD00821,VALID
DUP03960,ACC003657,GOLD02790,VALID
DUP03961,ACC003873,GOLD01131,VALID
DUP03962,ACC007363,GOLD02673,VALID
DUP03963,ACC007059,GOLD02071,VALID
DUP03964,ACC008480,GOLD00015,VALID
DUP03965,ACC001517,GOLD00736,VALID
DUP03966,ACC007577,GOLD02342,VALID
DUP03967,ACC001451,GOLD01386,VALID
DUP03968,ACC007744,GOLD01068,VALID
DUP03969,ACC000182,GOLD00269,VALID
DUP03970,ACC007284,GOLD01395,VALID
DUP03971,ACC008492,GOLD02823,VALID
DUP03972,ACC008568,GOLD02540,VALID
DUP03973,ACC008073,GOLD02254,VALID
DUP03974,ACC004362,GOLD00669,VALID
DUP03975,ACC005122,GOLD00764,VALID
DUP03976,ACC004812,GOLD00009,VALID
DUP03977,ACC007116,GOLD01050,VALID
DUP03978,ACC005849,GOLD00417,VALID
DUP03979,ACC000187,GOLD02921,VALID
DUP03980,ACC009256,GOLD00841,VALID
DUP03981,ACC007656,GOLD02687,VALID
DUP03982,ACC005093,GOLD00392,VALID
DUP03983,ACC000156,GOLD01382,VALID
DUP03984,ACC005180,GOLD02568,VALID
DUP03985,ACC008535,GOLD01709,VALID
DUP03986,ACC006591,GOLD00675,VALID
DUP03987,ACC006945,GOLD02898,VALID
DUP03988,ACC000653,GOLD02147,VALID
DUP03989,ACC006340,GOLD01103,VALID
DUP03990,ACC000038,GOLD01484,VALID
DUP03991,ACC009101,GOLD00890,VALID
DUP03992,ACC008520,GOLD00528,VALID
DUP03993,ACC003633,GOLD02888,VALID
DUP03994,ACC005677,GOLD02341,VALID
DUP03995,ACC003290,GOLD00140,VALID
DUP03996,ACC008328,GOLD02298,VALID
DUP03997,ACC004311,GOLD00112,VALID
DUP03998,ACC002154,GOLD02643,VALID
DUP03999,ACC004995,GOLD02225,VALID
DUP04000,ACC009075,GOLD01928,VALID
DUP04001,ACC008977,GOLD00809,VALID
DUP04002,ACC000476,GOLD02279,VALID
DUP04003,ACC000625,GOLD01762,VALID
DUP04004,ACC005429,GOLD01129,VALID
DUP04005,ACC004458,GOLD01657,VALID
DUP04006,ACC006779,GOLD01233,VALID
DUP04007,ACC001687,GOLD02491,VALID
DUP04008,ACC004691,GOLD00705,VALID
DUP04009,ACC005674,GOLD02971,VALID
DUP04010,ACC006824,GOLD01539,VALID
DUP04011,ACC004997,GOLD01894,VALID
DUP04012,ACC004030,GOLD00913,VALID
DUP04013,ACC001905,GOLD01679,VALID
DUP04014,ACC005608,GOLD00941,VALID
DUP04015,ACC006433,GOLD01214,VALID
DUP04016,ACC002806,GOLD02160,VALID
DUP04017,ACC004314,GOLD02613,VALID
DUP04018,ACC009517,GOLD02819,VALID
DUP04019,ACC003863,GOLD02962,VALID
DUP04020,ACC007957,GOLD01064,VALID
DUP04021,ACC003484,GOLD00105,VALID
DUP04022,ACC002615,GOLD01144,VALID
DUP04023,ACC007209,GOLD02472,VALID
DUP04024,ACC003396,GOLD01066,VALID
DUP04025,ACC005588,GOLD01100,VALID
DUP04026,ACC008902,GOLD02831,VALID
DUP04027,ACC001345,GOLD00320,VALID
DUP04028,ACC000707,GOLD02922,VALID
DUP04029,ACC005797,GOLD02688,VALID
DUP04030,ACC008170,GOLD02735,VALID
DUP04031,ACC006757,GOLD00293,VALID
DUP04032,ACC009940,GOLD02635,VALID
DUP04033,ACC000397,GOLD01514,VALID
DUP04034,ACC009419,GOLD02144,VALID
DUP04035,ACC000103,GOLD00099,VALID
DUP04036,ACC005869,GOLD00140,VALID
DUP04037,ACC003968,GOLD00757,VALID
DUP04038,ACC009274,GOLD01997,VALID
DUP04039,ACC002314,GOLD01722,VALID
DUP04040,ACC009927,GOLD00891,VALID
DUP04041,ACC009427,GOLD01527,VALID
DUP04042,ACC005927,GOLD02584,VALID
DUP04043,ACC009849,GOLD00101,VALID
DUP04044,ACC009289,GOLD01689,VALID
DUP04045,ACC005271,GOLD00354,VALID
DUP04046,ACC003947,GOLD01659,VALID
DUP04047,ACC002020,GOLD01939,VALID
DUP04048,ACC001402,GOLD02420,VALID
DUP04049,ACC000721,GOLD01835,VALID
DUP04050,ACC001433,GOLD02766,VALID
DUP04051,ACC000564,GOLD00158,VALID
DUP04052,ACC008209,GOLD01592,VALID
DUP04053,ACC007269,GOLD00165,VALID
DUP04054,ACC005608,GOLD02806,VALID
DUP04055,ACC000453,GOLD00632,VALID
DUP04056,ACC003371,GOLD01310,VALID
DUP04057,ACC008277,GOLD02030,VALID
DUP04058,ACC007892,GOLD00911,VALID
DUP04059,ACC007197,GOLD00915,VALID
DUP04060,ACC003789,GOLD01244,VALID
DUP04061,ACC004466,GOLD00188,VALID
DUP04062,ACC007906,GOLD02240,VALID
DUP04063,ACC009005,GOLD00140,VALID
DUP04064,ACC004422,GOLD01530,VALID
DUP04065,ACC001999,GOLD01542,VALID
DUP04066,ACC009894,GOLD02608,VALID
DUP04067,ACC001695,GOLD00159,VALID
DUP04068,ACC006477,GOLD01119,VALID
DUP04069,ACC008187,GOLD01210,VALID
DUP04070,ACC006539,GOLD02205,VALID
DUP04071,ACC004992,GOLD01256,VALID
DUP04072,ACC007225,GOLD02214,VALID
DUP04073,ACC005170,GOLD00217,VALID
DUP04074,ACC004979,GOLD00501,VALID
DUP04075,ACC002322,GOLD01287,VALID
DUP04076,ACC001830,GOLD01634,VALID
DUP04077,ACC004376,GOLD00283,VALID
DUP04078,ACC006653,GOLD01140,VALID
DUP04079,ACC000842,GOLD00538,VALID
DUP04080,ACC007467,GOLD02555,VALID
DUP04081,ACC009902,GOLD01631,VALID
DUP04082,ACC009764,GOLD01566,VALID
DUP04083,ACC005152,GOLD02131,VALID
DUP04084,ACC001989,GOLD01097,VALID
DUP04085,ACC002925,GOLD01220,VALID
DUP04086,ACC003274,GOLD02983,VALID
DUP04087,ACC008117,GOLD00702,VALID
DUP04088,ACC003398,GOLD01825,VALID
DUP04089,ACC000764,GOLD00868,VALID
DUP04090,ACC008146,GOLD01207,VALID
DUP04091,ACC009706,GOLD02893,VALID
DUP04092,ACC002798,GOLD02400,VALID
DUP04093,ACC008837,GOLD01657,VALID
DUP04094,ACC002804,GOLD01657,VALID
DUP04095,ACC000982,GOLD01109,VALID
DUP04096,ACC003700,GOLD00034,VALID
DUP04097,ACC001341,GOLD02378,VALID
DUP04098,ACC007752,GOLD00668,VALID
DUP04099,ACC009641,GOLD00273,VALID
DUP04100,ACC008924,GOLD01467,VALID
DUP04101,ACC002385,GOLD00097,VALID
DUP04102,ACC009211,GOLD02845,VALID
DUP04103,ACC009224,GOLD01693,VALID
DUP04104,ACC001367,GOLD02164,VALID
DUP04105,ACC006340,GOLD02246,VALID
DUP04106,ACC003991,GOLD01576,VALID
DUP04107,ACC003222,GOLD02950,VALID
DUP04108,ACC006889,GOLD01306,VALID
DUP04109,ACC001265,GOLD01153,VALID
DUP04110,ACC003068,GOLD02636,VALID
DUP04111,ACC004255,GOLD02230,VALID
DUP04112,ACC003963,GOLD00550,VALID
DUP04113,ACC001039,GOLD01496,VALID
DUP04114,ACC004100,GOLD00270,VALID
DUP04115,ACC003940,GOLD02964,VALID
DUP04116,ACC009702,GOLD01376,VALID
DUP04117,ACC004817,GOLD00830,VALID
DUP04118,ACC004146,GOLD02851,VALID
DUP04119,ACC008375,GOLD00995,VALID
DUP04120,ACC009644,GOLD01589,VALID
DUP04121,ACC004705,GOLD02856,VALID
DUP04122,ACC004353,GOLD01160,VALID
DUP04123,ACC008505,GOLD00493,VALID
DUP04124,ACC005242,GOLD00209,VALID
DUP04125,ACC006965,GOLD00085,VALID
DUP04126,ACC004875,GOLD00230,VALID
DUP04127,ACC002295,GOLD02125,VALID
DUP04128,ACC004780,GOLD02845,VALID
DUP04129,ACC005862,GOLD01217,VALID
DUP04130,ACC006943,GOLD02066,VALID
DUP04131,ACC005206,GOLD01360,VALID
DUP04132,ACC002292,GOLD01478,VALID
DUP04133,ACC000524,GOLD02792,VALID
DUP04134,ACC003106,GOLD00084,VALID
DUP04135,ACC001359,GOLD01866,VALID
DUP04136,ACC000084,GOLD01113,VALID
DUP04137,ACC009453,GOLD01999,VALID
DUP04138,ACC005447,GOLD01030,VALID
DUP04139,ACC006699,GOLD02729,VALID
DUP04140,ACC005940,GOLD01775,VALID
DUP04141,ACC002528,GOLD02806,VALID
DUP04142,ACC004768,GOLD01991,VALID
DUP04143,ACC002755,GOLD01493,VALID
DUP04144,ACC007803,GOLD02341,VALID
DUP04145,ACC009608,GOLD00686,VALID
DUP04146,ACC006266,GOLD00544,VALID
DUP04147,ACC005160,GOLD00633,VALID
DUP04148,ACC000830,GOLD00833,VALID
DUP04149,ACC002049,GOLD01448,VALID
DUP04150,ACC000806,GOLD01244,VALID
DUP04151,ACC008813,GOLD00936,VALID
DUP04152,ACC005600,GOLD02542,VALID
DUP04153,ACC003119,GOLD01003,VALID
DUP04154,ACC007798,GOLD00493,VALID
DUP04155,ACC005616,GOLD00900,VALID
DUP04156,ACC004151,GOLD00261,VALID
DUP04157,ACC009130,GOLD02799,VALID
DUP04158,ACC008843,GOLD00850,VALID
DUP04159,ACC003301,GOLD00787,VALID
DUP04160,ACC007395,GOLD00099,VALID
DUP04161,ACC000674,GOLD01605,VALID
DUP04162,ACC005747,GOLD01072,VALID
DUP04163,ACC004222,GOLD01062,VALID
DUP04164,ACC002748,GOLD01641,VALID
DUP04165,ACC001408,GOLD01465,VALID
DUP04166,ACC005105,GOLD01179,VALID
DUP04167,ACC005340,GOLD02346,VALID
DUP04168,ACC008555,GOLD01189,VALID
DUP04169,ACC009920,GOLD01215,VALID
DUP04170,ACC002236,GOLD01385,VALID
DUP04171,ACC004088,GOLD00443,VALID
DUP04172,ACC009408,GOLD00553,VALID
DUP04173,ACC007976,GOLD01005,VALID
DUP04174,ACC009438,GOLD02704,VALID
DUP04175,ACC003030,GOLD00791,VALID
DUP04176,ACC001608,GOLD01759,VALID
DUP04177,ACC000546,GOLD02023,VALID
DUP04178,ACC004449,GOLD02958,VALID
DUP04179,ACC005496,GOLD02227,VALID
DUP04180,ACC002050,GOLD02050,VALID
DUP04181,ACC006938,GOLD02282,VALID
DUP04182,ACC008149,GOLD02796,VALID
DUP04183,ACC007428,GOLD02281,VALID
DUP04184,ACC004119,GOLD01763,VALID
DUP04185,ACC008225,GOLD02650,VALID
DUP04186,ACC005000,GOLD02791,VALID
DUP04187,ACC002096,GOLD01787,VALID
DUP04188,ACC007879,GOLD00710,VALID
DUP04189,ACC004705,GOLD01728,VALID
DUP04190,ACC005150,GOLD01890,VALID
DUP04191,ACC000790,GOLD00771,VALID
DUP04192,ACC007351,GOLD00407,VALID
DUP04193,ACC008457,GOLD00350,VALID
DUP04194,ACC001500,GOLD00205,VALID
DUP04195,ACC005089,GOLD01799,VALID
DUP04196,ACC002795,GOLD00432,VALID
DUP04197,ACC001856,GOLD00896,VALID
DUP04198,ACC002559,GOLD00206,VALID
DUP04199,ACC000256,GOLD01957,VALID
DUP04200,ACC000723,GOLD00936,VALID
DUP04201,ACC006133,GOLD01053,VALID
DUP04202,ACC004299,GOLD01813,VALID
DUP04203,ACC005759,GOLD02732,VALID
DUP04204,ACC003648,GOLD00523,VALID
DUP04205,ACC006823,GOLD02164,VALID
DUP04206,ACC006158,GOLD02396,VALID
DUP04207,ACC009867,GOLD00274,VALID
DUP04208,ACC001522,GOLD01528,VALID
DUP04209,ACC002084,GOLD02647,VALID
DUP04210,ACC004973,GOLD01872,VALID
DUP04211,ACC005713,GOLD00959,VALID
DUP04212,ACC003248,GOLD02294,VALID
DUP04213,ACC009248,GOLD01775,VALID
DUP04214,ACC005187,GOLD02785,VALID
DUP04215,ACC005506,GOLD02665,VALID
DUP04216,ACC009249,GOLD01159,VALID
DUP04217,ACC002759,GOLD02812,VALID
DUP04218,ACC006365,GOLD01565,VALID
DUP04219,ACC002176,GOLD01374,VALID
DUP04220,ACC008440,GOLD02288,VALID
DUP04221,ACC004290,GOLD00110,VALID
DUP04222,ACC001950,GOLD00327,VALID
DUP04223,ACC001213,GOLD02839,VALID
DUP04224,ACC004745,GOLD01961,VALID
DUP04225,ACC006814,GOLD02060,VALID
DUP04226,ACC003272,GOLD02961,VALID
DUP04227,ACC000915,GOLD02131,VALID
DUP04228,ACC006678,GOLD00918,VALID
DUP04229,ACC002917,GOLD01361,VALID
DUP04230,ACC003759,GOLD02894,VALID
DUP04231,ACC002538,GOLD00837,VALID
DUP04232,ACC006300,GOLD01824,VALID
DUP04233,ACC007452,GOLD01293,VALID
DUP04234,ACC001579,GOLD01335,VALID
DUP04235,ACC006178,GOLD00721,VALID
DUP04236,ACC008965,GOLD02117,VALID
DUP04237,ACC009674,GOLD01726,VALID
DUP04238,ACC000757,GOLD01984,VALID
DUP04239,ACC009027,GOLD02390,VALID
DUP04240,ACC008475,GOLD02626,VALID
DUP04241,ACC008407,GOLD01074,VALID
DUP04242,ACC007129,GOLD01253,VALID
DUP04243,ACC000284,GOLD02067,VALID
DUP04244,ACC003502,GOLD01526,VALID
DUP04245,ACC002211,GOLD00692,VALID
DUP04246,ACC005003,GOLD00907,VALID
DUP04247,ACC003675,GOLD00115,VALID
