record_id,entity_type,dimension,dq_check,field_name,issue_value,severity
LEA011596,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011596,MEDIUM
LEA011597,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011597,MEDIUM
LEA011598,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011598,MEDIUM
LEA011599,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011599,MEDIUM
LEA011600,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011600,MEDIUM
LEA011601,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011601,MEDIUM
LEA011602,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011602,MEDIUM
LEA011603,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011603,MEDIUM
LEA011604,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011604,MEDIUM
LEA011605,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011605,MEDIUM
LEA011606,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011606,MEDIUM
LEA011607,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011607,MEDIUM
LEA011608,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011608,MEDIUM
LEA011609,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011609,MEDIUM
LEA011610,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011610,MEDIUM
LEA011611,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011611,MEDIUM
LEA011612,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011612,MEDIUM
LEA011613,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011613,MEDIUM
LEA011614,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011614,MEDIUM
LEA011615,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011615,MEDIUM
LEA011616,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011616,MEDIUM
LEA011617,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011617,MEDIUM
LEA011618,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011618,MEDIUM
LEA011619,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011619,MEDIUM
LEA011620,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011620,MEDIUM
LEA011621,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011621,MEDIUM
LEA011622,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011622,MEDIUM
LEA011623,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011623,MEDIUM
LEA011624,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011624,MEDIUM
LEA011625,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011625,MEDIUM
LEA011626,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011626,MEDIUM
LEA011627,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011627,MEDIUM
LEA011628,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011628,MEDIUM
LEA011629,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011629,MEDIUM
LEA011630,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011630,MEDIUM
LEA011631,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011631,MEDIUM
LEA011632,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011632,MEDIUM
LEA011633,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011633,MEDIUM
LEA011634,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011634,MEDIUM
LEA011635,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011635,MEDIUM
LEA011636,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011636,MEDIUM
LEA011637,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011637,MEDIUM
LEA011638,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011638,MEDIUM
LEA011639,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011639,MEDIUM
LEA011640,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011640,MEDIUM
LEA011641,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011641,MEDIUM
LEA011642,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011642,MEDIUM
LEA011643,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011643,MEDIUM
LEA011644,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011644,MEDIUM
LEA011645,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011645,MEDIUM
LEA011646,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011646,MEDIUM
LEA011647,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011647,MEDIUM
LEA011648,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011648,MEDIUM
LEA011649,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011649,MEDIUM
LEA011650,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011650,MEDIUM
LEA011651,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011651,MEDIUM
LEA011652,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011652,MEDIUM
LEA011653,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011653,MEDIUM
LEA011654,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011654,MEDIUM
LEA011655,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011655,MEDIUM
LEA011656,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011656,MEDIUM
LEA011657,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011657,MEDIUM
LEA011658,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011658,MEDIUM
LEA011659,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011659,MEDIUM
LEA011660,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011660,MEDIUM
LEA011661,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011661,MEDIUM
LEA011662,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011662,MEDIUM
LEA011663,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011663,MEDIUM
LEA011664,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011664,MEDIUM
LEA011665,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011665,MEDIUM
LEA011666,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011666,MEDIUM
LEA011667,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011667,MEDIUM
LEA011668,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011668,MEDIUM
LEA011669,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011669,MEDIUM
LEA011670,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011670,MEDIUM
LEA011671,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011671,MEDIUM
LEA011672,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011672,MEDIUM
LEA011673,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011673,MEDIUM
LEA011674,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011674,MEDIUM
LEA011675,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011675,MEDIUM
LEA011676,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011676,MEDIUM
LEA011677,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011677,MEDIUM
LEA011678,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011678,MEDIUM
LEA011679,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011679,MEDIUM
LEA011680,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011680,MEDIUM
LEA011681,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011681,MEDIUM
LEA011682,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011682,MEDIUM
LEA011683,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011683,MEDIUM
LEA011684,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011684,MEDIUM
LEA011685,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011685,MEDIUM
LEA011686,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011686,MEDIUM
LEA011687,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011687,MEDIUM
LEA011688,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011688,MEDIUM
LEA011689,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011689,MEDIUM
LEA011690,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011690,MEDIUM
LEA011691,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011691,MEDIUM
LEA011692,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011692,MEDIUM
LEA011693,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011693,MEDIUM
LEA011694,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011694,MEDIUM
LEA011695,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011695,MEDIUM
LEA011696,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011696,MEDIUM
LEA011697,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011697,MEDIUM
LEA011698,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011698,MEDIUM
LEA011699,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011699,MEDIUM
LEA011700,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011700,MEDIUM
LEA011701,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011701,MEDIUM
LEA011702,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011702,MEDIUM
LEA011703,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011703,MEDIUM
LEA011704,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011704,MEDIUM
LEA011705,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011705,MEDIUM
LEA011706,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011706,MEDIUM
LEA011707,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011707,MEDIUM
LEA011708,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011708,MEDIUM
LEA011709,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011709,MEDIUM
LEA011710,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011710,MEDIUM
LEA011711,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011711,MEDIUM
LEA011712,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011712,MEDIUM
LEA011713,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011713,MEDIUM
LEA011714,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011714,MEDIUM
LEA011715,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011715,MEDIUM
LEA011716,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011716,MEDIUM
LEA011717,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011717,MEDIUM
LEA011718,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011718,MEDIUM
LEA011719,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011719,MEDIUM
LEA011720,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011720,MEDIUM
LEA011721,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011721,MEDIUM
LEA011722,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011722,MEDIUM
LEA011723,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011723,MEDIUM
LEA011724,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011724,MEDIUM
LEA011725,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011725,MEDIUM
LEA011726,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011726,MEDIUM
LEA011727,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011727,MEDIUM
LEA011728,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011728,MEDIUM
LEA011729,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011729,MEDIUM
LEA011730,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011730,MEDIUM
LEA011731,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011731,MEDIUM
LEA011732,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011732,MEDIUM
LEA011733,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011733,MEDIUM
LEA011734,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011734,MEDIUM
LEA011735,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011735,MEDIUM
LEA011736,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011736,MEDIUM
LEA011737,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011737,MEDIUM
LEA011738,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011738,MEDIUM
LEA011739,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011739,MEDIUM
LEA011740,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011740,MEDIUM
LEA011741,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011741,MEDIUM
LEA011742,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011742,MEDIUM
LEA011743,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011743,MEDIUM
LEA011744,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011744,MEDIUM
LEA011745,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011745,MEDIUM
LEA011746,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011746,MEDIUM
LEA011747,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011747,MEDIUM
LEA011748,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011748,MEDIUM
LEA011749,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011749,MEDIUM
LEA011750,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011750,MEDIUM
LEA011751,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011751,MEDIUM
LEA011752,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011752,MEDIUM
LEA011753,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011753,MEDIUM
LEA011754,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011754,MEDIUM
LEA011755,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011755,MEDIUM
LEA011756,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011756,MEDIUM
LEA011757,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011757,MEDIUM
LEA011758,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011758,MEDIUM
LEA011759,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011759,MEDIUM
LEA011760,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011760,MEDIUM
LEA011761,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011761,MEDIUM
LEA011762,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011762,MEDIUM
LEA011763,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011763,MEDIUM
LEA011764,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011764,MEDIUM
LEA011765,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011765,MEDIUM
LEA011766,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011766,MEDIUM
LEA011767,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011767,MEDIUM
LEA011768,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011768,MEDIUM
LEA011769,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011769,MEDIUM
LEA011770,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011770,MEDIUM
LEA011771,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011771,MEDIUM
LEA011772,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011772,MEDIUM
LEA011773,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011773,MEDIUM
LEA011774,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011774,MEDIUM
LEA011775,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011775,MEDIUM
LEA011776,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011776,MEDIUM
LEA011777,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011777,MEDIUM
LEA011778,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011778,MEDIUM
LEA011779,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011779,MEDIUM
LEA011780,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011780,MEDIUM
LEA011781,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011781,MEDIUM
LEA011782,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011782,MEDIUM
LEA011783,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011783,MEDIUM
LEA011784,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011784,MEDIUM
LEA011785,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011785,MEDIUM
LEA011786,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011786,MEDIUM
LEA011787,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011787,MEDIUM
LEA011788,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011788,MEDIUM
LEA011789,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011789,MEDIUM
LEA011790,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011790,MEDIUM
LEA011791,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011791,MEDIUM
LEA011792,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011792,MEDIUM
LEA011793,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011793,MEDIUM
LEA011794,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011794,MEDIUM
LEA011795,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011795,MEDIUM
LEA011796,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011796,MEDIUM
LEA011797,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011797,MEDIUM
LEA011798,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011798,MEDIUM
LEA011799,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011799,MEDIUM
LEA011800,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011800,MEDIUM
LEA011801,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011801,MEDIUM
LEA011802,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011802,MEDIUM
LEA011803,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011803,MEDIUM
LEA011804,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011804,MEDIUM
LEA011805,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011805,MEDIUM
LEA011806,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011806,MEDIUM
LEA011807,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011807,MEDIUM
LEA011808,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011808,MEDIUM
LEA011809,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011809,MEDIUM
LEA011810,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011810,MEDIUM
LEA011811,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011811,MEDIUM
LEA011812,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011812,MEDIUM
LEA011813,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011813,MEDIUM
LEA011814,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011814,MEDIUM
LEA011815,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011815,MEDIUM
LEA011816,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011816,MEDIUM
LEA011817,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011817,MEDIUM
LEA011818,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011818,MEDIUM
LEA011819,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011819,MEDIUM
LEA011820,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011820,MEDIUM
LEA011821,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011821,MEDIUM
LEA011822,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011822,MEDIUM
LEA011823,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011823,MEDIUM
LEA011824,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011824,MEDIUM
LEA011825,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011825,MEDIUM
LEA011826,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011826,MEDIUM
LEA011827,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011827,MEDIUM
LEA011828,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011828,MEDIUM
LEA011829,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011829,MEDIUM
LEA011830,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011830,MEDIUM
LEA011831,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011831,MEDIUM
LEA011832,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011832,MEDIUM
LEA011833,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011833,MEDIUM
LEA011834,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011834,MEDIUM
LEA011835,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011835,MEDIUM
LEA011836,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011836,MEDIUM
LEA011837,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011837,MEDIUM
LEA011838,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011838,MEDIUM
LEA011839,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011839,MEDIUM
LEA011840,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011840,MEDIUM
LEA011841,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011841,MEDIUM
LEA011842,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011842,MEDIUM
LEA011843,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011843,MEDIUM
LEA011844,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011844,MEDIUM
LEA011845,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011845,MEDIUM
LEA011846,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011846,MEDIUM
LEA011847,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011847,MEDIUM
LEA011848,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011848,MEDIUM
LEA011849,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011849,MEDIUM
LEA011850,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011850,MEDIUM
LEA011851,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011851,MEDIUM
LEA011852,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011852,MEDIUM
LEA011853,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011853,MEDIUM
LEA011854,LEAD,Validity,validity_invalid_lead_id_format,lead_id,LEA011854,MEDIUM
