account_id,steward,dq_issue_status
ACC005102,Data Steward B,In Review
ACC005103,Data Steward C,Resolved
ACC005104,Data Steward B,Open
ACC005105,Data Steward C,Open
ACC005106,Data Steward A,In Review
ACC005107,Data Steward C,Resolved
ACC005108,Data Steward A,Resolved
ACC005109,Data Steward B,Open
ACC005110,Data Steward A,Resolved
ACC005111,Data Steward B,Resolved
ACC005112,Data Steward B,In Review
ACC005113,Data Steward A,Resolved
ACC005114,Data Steward A,In Review
ACC005115,Data Steward A,Resolved
ACC005116,Data Steward A,Resolved
ACC005117,Data Steward A,Open
ACC005118,Data Steward B,In Review
ACC005119,Data Steward B,Open
ACC005120,Data Steward A,Open
ACC005121,Data Steward A,In Review
ACC005122,Data Steward A,In Review
ACC005123,Data Steward A,Open
ACC005124,Data Steward B,Resolved
ACC005125,Data Steward C,In Review
ACC005126,Data Steward B,Open
ACC005127,Data Steward B,Open
ACC005128,Data Steward A,Open
ACC005129,Data Steward B,Resolved
ACC005130,Data Steward B,In Review
ACC005131,Data Steward C,Resolved
ACC005132,Data Steward A,Open
ACC005133,Data Steward B,Resolved
ACC005134,Data Steward B,In Review
ACC005135,Data Steward C,In Review
ACC005136,Data Steward C,In Review
ACC005137,Data Steward A,Open
ACC005138,Data Steward C,Resolved
ACC005139,Data Steward B,Open
ACC005140,Data Steward C,In Review
ACC005141,Data Steward C,Open
ACC005142,Data Steward B,Open
ACC005143,Data Steward A,Open
ACC005144,Data Steward C,Open
ACC005145,Data Steward B,Resolved
ACC005146,Data Steward B,In Review
ACC005147,Data Steward A,In Review
ACC005148,Data Steward A,Open
ACC005149,Data Steward A,Resolved
ACC005150,Data Steward C,In Review
ACC005151,Data Steward C,Resolved
ACC005152,Data Steward A,In Review
ACC005153,Data Steward B,Resolved
ACC005154,Data Steward A,Resolved
ACC005155,Data Steward A,Resolved
ACC005156,Data Steward B,Resolved
ACC005157,Data Steward C,Open
ACC005158,Data Steward A,Open
ACC005159,Data Steward B,In Review
ACC005160,Data Steward C,In Review
ACC005161,Data Steward A,Resolved
ACC005162,Data Steward B,Open
ACC005163,Data Steward B,Resolved
ACC005164,Data Steward C,Open
ACC005165,Data Steward C,Open
ACC005166,Data Steward A,Open
ACC005167,Data Steward A,Open
ACC005168,Data Steward C,In Review
ACC005169,Data Steward B,In Review
ACC005170,Data Steward B,In Review
ACC005171,Data Steward B,In Review
ACC005172,Data Steward B,Resolved
ACC005173,Data Steward A,Open
ACC005174,Data Steward B,Resolved
ACC005175,Data Steward B,Open
ACC005176,Data Steward C,Resolved
ACC005177,Data Steward B,In Review
ACC005178,Data Steward C,Resolved
ACC005179,Data Steward B,In Review
ACC005180,Data Steward C,Open
ACC005181,Data Steward C,In Review
ACC005182,Data Steward C,In Review
ACC005183,Data Steward B,Open
ACC005184,Data Steward B,Open
ACC005185,Data Steward B,Open
ACC005186,Data Steward A,Resolved
ACC005187,Data Steward A,Open
ACC005188,Data Steward B,Open
ACC005189,Data Steward A,In Review
ACC005190,Data Steward C,Open
ACC005191,Data Steward B,Resolved
ACC005192,Data Steward A,Resolved
ACC005193,Data Steward A,Open
ACC005194,Data Steward C,Open
ACC005195,Data Steward A,Open
ACC005196,Data Steward C,In Review
ACC005197,Data Steward B,In Review
ACC005198,Data Steward C,Resolved
ACC005199,Data Steward A,Resolved
ACC005200,Data Steward A,Open
ACC005201,Data Steward A,Resolved
ACC005202,Data Steward A,In Review
ACC005203,Data Steward B,Open
ACC005204,Data Steward A,Open
ACC005205,Data Steward B,In Review
ACC005206,Data Steward A,Open
ACC005207,Data Steward C,Resolved
ACC005208,Data Steward B,In Review
ACC005209,Data Steward B,Resolved
ACC005210,Data Steward A,Open
ACC005211,Data Steward B,Open
ACC005212,Data Steward C,Open
ACC005213,Data Steward B,Open
ACC005214,Data Steward C,In Review
ACC005215,Data Steward A,Open
ACC005216,Data Steward A,In Review
ACC005217,Data Steward A,Open
ACC005218,Data Steward C,In Review
ACC005219,Data Steward C,Open
ACC005220,Data Steward C,Open
ACC005221,Data Steward C,Open
ACC005222,Data Steward A,Open
ACC005223,Data Steward A,In Review
ACC005224,Data Steward A,In Review
ACC005225,Data Steward B,In Review
ACC005226,Data Steward C,Resolved
ACC005227,Data Steward B,Resolved
ACC005228,Data Steward C,In Review
ACC005229,Data Steward B,Resolved
ACC005230,Data Steward C,Open
ACC005231,Data Steward B,In Review
ACC005232,Data Steward B,Open
ACC005233,Data Steward C,In Review
ACC005234,Data Steward B,In Review
ACC005235,Data Steward C,Resolved
ACC005236,Data Steward B,Resolved
ACC005237,Data Steward C,In Review
ACC005238,Data Steward A,Open
ACC005239,Data Steward B,Open
ACC005240,Data Steward C,Resolved
ACC005241,Data Steward B,Open
ACC005242,Data Steward B,In Review
ACC005243,Data Steward C,In Review
ACC005244,Data Steward A,In Review
ACC005245,Data Steward B,In Review
ACC005246,Data Steward A,In Review
ACC005247,Data Steward C,Resolved
ACC005248,Data Steward C,Resolved
ACC005249,Data Steward C,In Review
ACC005250,Data Steward B,In Review
ACC005251,Data Steward B,Resolved
ACC005252,Data Steward C,Resolved
ACC005253,Data Steward B,Open
ACC005254,Data Steward C,In Review
ACC005255,Data Steward C,Resolved
ACC005256,Data Steward B,Resolved
ACC005257,Data Steward A,Resolved
ACC005258,Data Steward B,Resolved
ACC005259,Data Steward C,Resolved
ACC005260,Data Steward B,Open
ACC005261,Data Steward C,Resolved
ACC005262,Data Steward A,Resolved
ACC005263,Data Steward B,Resolved
ACC005264,Data Steward B,Open
ACC005265,Data Steward C,Open
ACC005266,Data Steward A,In Review
ACC005267,Data Steward B,Open
ACC005268,Data Steward A,In Review
ACC005269,Data Steward A,In Review
ACC005270,Data Steward C,In Review
ACC005271,Data Steward A,In Review
ACC005272,Data Steward B,Resolved
ACC005273,Data Steward C,In Review
ACC005274,Data Steward B,In Review
ACC005275,Data Steward C,Open
ACC005276,Data Steward A,In Review
ACC005277,Data Steward C,In Review
ACC005278,Data Steward B,Resolved
ACC005279,Data Steward B,Open
ACC005280,Data Steward A,In Review
ACC005281,Data Steward C,In Review
ACC005282,Data Steward C,Open
ACC005283,Data Steward A,In Review
ACC005284,Data Steward C,Open
ACC005285,Data Steward C,Open
ACC005286,Data Steward A,In Review
ACC005287,Data Steward C,Open
ACC005288,Data Steward B,Open
ACC005289,Data Steward A,Resolved
ACC005290,Data Steward A,In Review
ACC005291,Data Steward C,Open
ACC005292,Data Steward A,Resolved
ACC005293,Data Steward B,Open
ACC005294,Data Steward C,Resolved
ACC005295,Data Steward B,In Review
ACC005296,Data Steward A,In Review
ACC005297,Data Steward C,Open
ACC005298,Data Steward A,Open
ACC005299,Data Steward C,In Review
ACC005300,Data Steward C,Open
ACC005301,Data Steward A,In Review
ACC005302,Data Steward B,Resolved
ACC005303,Data Steward B,Resolved
ACC005304,Data Steward A,In Review
ACC005305,Data Steward B,Open
ACC005306,Data Steward A,Resolved
ACC005307,Data Steward C,Resolved
ACC005308,Data Steward C,In Review
ACC005309,Data Steward A,In Review
ACC005310,Data Steward B,Resolved
ACC005311,Data Steward A,Resolved
ACC005312,Data Steward A,In Review
ACC005313,Data Steward C,Resolved
ACC005314,Data Steward C,Open
ACC005315,Data Steward A,Resolved
ACC005316,Data Steward A,In Review
ACC005317,Data Steward B,Open
ACC005318,Data Steward A,Resolved
ACC005319,Data Steward C,Resolved
ACC005320,Data Steward C,Resolved
ACC005321,Data Steward A,Resolved
ACC005322,Data Steward A,In Review
ACC005323,Data Steward A,Open
ACC005324,Data Steward B,Open
ACC005325,Data Steward C,In Review
ACC005326,Data Steward A,In Review
ACC005327,Data Steward C,Resolved
ACC005328,Data Steward B,Resolved
ACC005329,Data Steward B,In Review
ACC005330,Data Steward C,In Review
ACC005331,Data Steward C,Resolved
ACC005332,Data Steward A,Resolved
ACC005333,Data Steward A,Open
ACC005334,Data Steward C,In Review
ACC005335,Data Steward C,Open
ACC005336,Data Steward B,Resolved
ACC005337,Data Steward B,Open
ACC005338,Data Steward B,Resolved
ACC005339,Data Steward A,Open
ACC005340,Data Steward A,Resolved
ACC005341,Data Steward C,Resolved
ACC005342,Data Steward A,Resolved
ACC005343,Data Steward C,Open
ACC005344,Data Steward B,Open
ACC005345,Data Steward A,Open
ACC005346,Data Steward C,Open
ACC005347,Data Steward C,Open
ACC005348,Data Steward C,Resolved
ACC005349,Data Steward A,Resolved
ACC005350,Data Steward B,Resolved
ACC005351,Data Steward C,Open
ACC005352,Data Steward C,Open
ACC005353,Data Steward B,Resolved
ACC005354,Data Steward C,Open
ACC005355,Data Steward C,Resolved
ACC005356,Data Steward B,Open
ACC005357,Data Steward B,Open
ACC005358,Data Steward C,Resolved
ACC005359,Data Steward B,Open
ACC005360,Data Steward B,In Review
ACC005361,Data Steward B,Open
ACC005362,Data Steward B,Resolved
ACC005363,Data Steward A,In Review
ACC005364,Data Steward B,In Review
ACC005365,Data Steward C,Open
ACC005366,Data Steward A,Open
ACC005367,Data Steward B,Resolved
ACC005368,Data Steward B,In Review
ACC005369,Data Steward A,Open
ACC005370,Data Steward B,In Review
ACC005371,Data Steward B,Open
ACC005372,Data Steward A,In Review
ACC005373,Data Steward B,Resolved
ACC005374,Data Steward C,Resolved
ACC005375,Data Steward C,Resolved
ACC005376,Data Steward C,Resolved
ACC005377,Data Steward C,Resolved
ACC005378,Data Steward C,In Review
ACC005379,Data Steward B,Open
ACC005380,Data Steward A,Resolved
ACC005381,Data Steward B,Resolved
ACC005382,Data Steward C,Open
ACC005383,Data Steward B,In Review
ACC005384,Data Steward A,Resolved
ACC005385,Data Steward B,Resolved
ACC005386,Data Steward C,Resolved
ACC005387,Data Steward A,Open
ACC005388,Data Steward C,Resolved
ACC005389,Data Steward C,In Review
ACC005390,Data Steward A,In Review
ACC005391,Data Steward C,In Review
ACC005392,Data Steward A,Open
ACC005393,Data Steward B,In Review
ACC005394,Data Steward C,In Review
ACC005395,Data Steward C,Open
ACC005396,Data Steward A,Resolved
ACC005397,Data Steward A,In Review
ACC005398,Data Steward B,In Review
ACC005399,Data Steward C,Open
ACC005400,Data Steward B,Resolved
ACC005401,Data Steward A,Resolved
ACC005402,Data Steward A,Resolved
ACC005403,Data Steward C,Open
ACC005404,Data Steward B,Open
ACC005405,Data Steward B,In Review
ACC005406,Data Steward A,Open
ACC005407,Data Steward C,Open
ACC005408,Data Steward B,Open
ACC005409,Data Steward B,Resolved
ACC005410,Data Steward A,In Review
ACC005411,Data Steward C,In Review
ACC005412,Data Steward B,Open
ACC005413,Data Steward C,Resolved
ACC005414,Data Steward C,In Review
ACC005415,Data Steward A,Open
ACC005416,Data Steward A,In Review
ACC005417,Data Steward C,Open
ACC005418,Data Steward C,In Review
ACC005419,Data Steward B,In Review
ACC005420,Data Steward A,In Review
ACC005421,Data Steward A,Resolved
ACC005422,Data Steward C,Resolved
ACC005423,Data Steward A,Resolved
ACC005424,Data Steward B,Resolved
ACC005425,Data Steward C,Open
ACC005426,Data Steward C,Resolved
ACC005427,Data Steward C,In Review
ACC005428,Data Steward A,Resolved
ACC005429,Data Steward B,Open
ACC005430,Data Steward A,Open
ACC005431,Data Steward B,In Review
ACC005432,Data Steward A,Resolved
ACC005433,Data Steward A,In Review
ACC005434,Data Steward C,In Review
ACC005435,Data Steward B,In Review
ACC005436,Data Steward C,Resolved
ACC005437,Data Steward C,In Review
ACC005438,Data Steward A,Open
ACC005439,Data Steward C,Resolved
ACC005440,Data Steward B,Open
ACC005441,Data Steward B,In Review
ACC005442,Data Steward B,Resolved
ACC005443,Data Steward B,Open
ACC005444,Data Steward A,In Review
ACC005445,Data Steward B,Resolved
ACC005446,Data Steward B,In Review
ACC005447,Data Steward B,Resolved
ACC005448,Data Steward C,Open
ACC005449,Data Steward C,In Review
ACC005450,Data Steward B,Resolved
ACC005451,Data Steward C,Resolved
ACC005452,Data Steward A,Open
ACC005453,Data Steward A,Open
ACC005454,Data Steward A,In Review
ACC005455,Data Steward B,Open
ACC005456,Data Steward C,Open
ACC005457,Data Steward B,Open
ACC005458,Data Steward B,In Review
ACC005459,Data Steward B,In Review
ACC005460,Data Steward C,Open
ACC005461,Data Steward B,In Review
ACC005462,Data Steward A,Open
ACC005463,Data Steward C,Resolved
ACC005464,Data Steward C,In Review
ACC005465,Data Steward A,Open
ACC005466,Data Steward C,Open
ACC005467,Data Steward A,Resolved
ACC005468,Data Steward A,In Review
ACC005469,Data Steward B,Open
ACC005470,Data Steward A,Resolved
ACC005471,Data Steward C,Resolved
ACC005472,Data Steward C,Open
ACC005473,Data Steward A,In Review
ACC005474,Data Steward A,Resolved
ACC005475,Data Steward A,In Review
ACC005476,Data Steward C,Resolved
ACC005477,Data Steward B,Resolved
ACC005478,Data Steward A,Open
ACC005479,Data Steward B,In Review
ACC005480,Data Steward A,Resolved
ACC005481,Data Steward C,Open
ACC005482,Data Steward A,In Review
ACC005483,Data Steward C,Open
ACC005484,Data Steward B,Open
ACC005485,Data Steward B,Resolved
ACC005486,Data Steward C,Resolved
ACC005487,Data Steward A,Open
ACC005488,Data Steward A,Resolved
ACC005489,Data Steward A,Resolved
ACC005490,Data Steward A,In Review
ACC005491,Data Steward A,Open
ACC005492,Data Steward A,In Review
ACC005493,Data Steward B,In Review
ACC005494,Data Steward B,In Review
ACC005495,Data Steward A,Resolved
ACC005496,Data Steward A,In Review
ACC005497,Data Steward C,Open
ACC005498,Data Steward A,In Review
ACC005499,Data Steward B,Resolved
ACC005500,Data Steward C,Open
ACC005501,Data Steward C,Open
ACC005502,Data Steward B,In Review
ACC005503,Data Steward A,In Review
ACC005504,Data Steward B,Open
ACC005505,Data Steward C,Open
ACC005506,Data Steward A,Open
ACC005507,Data Steward B,In Review
ACC005508,Data Steward A,In Review
ACC005509,Data Steward A,Open
ACC005510,Data Steward B,Open
ACC005511,Data Steward C,Open
ACC005512,Data Steward A,Open
ACC005513,Data Steward C,Resolved
ACC005514,Data Steward B,Open
ACC005515,Data Steward B,In Review
ACC005516,Data Steward C,In Review
ACC005517,Data Steward B,Open
ACC005518,Data Steward B,Open
ACC005519,Data Steward C,Resolved
ACC005520,Data Steward B,Open
ACC005521,Data Steward C,In Review
ACC005522,Data Steward C,In Review
ACC005523,Data Steward A,Resolved
ACC005524,Data Steward A,Resolved
ACC005525,Data Steward B,Open
ACC005526,Data Steward C,Resolved
ACC005527,Data Steward A,Open
ACC005528,Data Steward C,Resolved
ACC005529,Data Steward B,In Review
ACC005530,Data Steward C,Resolved
ACC005531,Data Steward C,Open
ACC005532,Data Steward C,Open
ACC005533,Data Steward A,Open
ACC005534,Data Steward C,Resolved
ACC005535,Data Steward C,Resolved
ACC005536,Data Steward A,Resolved
ACC005537,Data Steward B,Resolved
ACC005538,Data Steward A,Resolved
ACC005539,Data Steward A,Resolved
ACC005540,Data Steward B,Resolved
ACC005541,Data Steward B,Open
ACC005542,Data Steward C,Open
ACC005543,Data Steward A,Resolved
ACC005544,Data Steward C,Open
ACC005545,Data Steward B,In Review
ACC005546,Data Steward C,Resolved
ACC005547,Data Steward C,Resolved
ACC005548,Data Steward B,In Review
ACC005549,Data Steward B,Resolved
ACC005550,Data Steward B,In Review
ACC005551,Data Steward C,Open
ACC005552,Data Steward A,In Review
ACC005553,Data Steward B,In Review
ACC005554,Data Steward A,In Review
ACC005555,Data Steward C,In Review
ACC005556,Data Steward C,In Review
ACC005557,Data Steward A,Open
ACC005558,Data Steward A,Resolved
ACC005559,Data Steward C,Resolved
ACC005560,Data Steward C,Resolved
ACC005561,Data Steward A,Resolved
ACC005562,Data Steward C,Open
ACC005563,Data Steward A,In Review
ACC005564,Data Steward B,In Review
ACC005565,Data Steward C,In Review
ACC005566,Data Steward C,Open
ACC005567,Data Steward A,Open
ACC005568,Data Steward B,Open
ACC005569,Data Steward A,In Review
ACC005570,Data Steward C,Open
ACC005571,Data Steward B,Open
ACC005572,Data Steward B,Resolved
ACC005573,Data Steward B,In Review
ACC005574,Data Steward B,In Review
ACC005575,Data Steward C,Open
ACC005576,Data Steward B,Open
ACC005577,Data Steward A,Open
ACC005578,Data Steward C,In Review
ACC005579,Data Steward C,Open
ACC005580,Data Steward A,Open
ACC005581,Data Steward B,In Review
ACC005582,Data Steward B,In Review
ACC005583,Data Steward C,Open
ACC005584,Data Steward B,Open
ACC005585,Data Steward C,Open
ACC005586,Data Steward C,Open
ACC005587,Data Steward B,Open
ACC005588,Data Steward A,Open
ACC005589,Data Steward A,In Review
ACC005590,Data Steward C,Resolved
ACC005591,Data Steward B,Resolved
ACC005592,Data Steward A,Open
ACC005593,Data Steward C,In Review
ACC005594,Data Steward C,Resolved
ACC005595,Data Steward C,Resolved
ACC005596,Data Steward C,Resolved
ACC005597,Data Steward A,In Review
ACC005598,Data Steward B,In Review
ACC005599,Data Steward C,Open
ACC005600,Data Steward A,Open
ACC005601,Data Steward A,In Review
ACC005602,Data Steward A,In Review
ACC005603,Data Steward B,Resolved
ACC005604,Data Steward B,Open
ACC005605,Data Steward A,Open
ACC005606,Data Steward C,Open
ACC005607,Data Steward B,Resolved
ACC005608,Data Steward A,In Review
ACC005609,Data Steward C,Open
ACC005610,Data Steward C,Open
ACC005611,Data Steward C,Open
ACC005612,Data Steward A,Resolved
ACC005613,Data Steward A,Open
ACC005614,Data Steward A,In Review
ACC005615,Data Steward C,In Review
ACC005616,Data Steward C,Open
ACC005617,Data Steward C,Resolved
ACC005618,Data Steward C,Resolved
ACC005619,Data Steward B,Open
ACC005620,Data Steward C,In Review
ACC005621,Data Steward C,Resolved
ACC005622,Data Steward C,Resolved
ACC005623,Data Steward C,Open
ACC005624,Data Steward C,Resolved
ACC005625,Data Steward B,Resolved
ACC005626,Data Steward C,In Review
ACC005627,Data Steward C,Resolved
ACC005628,Data Steward B,In Review
ACC005629,Data Steward C,In Review
ACC005630,Data Steward A,Open
ACC005631,Data Steward A,Resolved
ACC005632,Data Steward A,In Review
ACC005633,Data Steward C,Open
ACC005634,Data Steward A,Open
ACC005635,Data Steward B,In Review
ACC005636,Data Steward A,Open
ACC005637,Data Steward C,In Review
ACC005638,Data Steward C,In Review
ACC005639,Data Steward B,Resolved
ACC005640,Data Steward C,In Review
ACC005641,Data Steward A,In Review
ACC005642,Data Steward B,In Review
ACC005643,Data Steward A,Resolved
