lead_id,lead_name,source,status,duplicate_count,absorbed_ids
LEA008530,Lead 8529,Event,Converted,0,
LEA008531,Lead 8530,Web,New,0,
LEA008532,Lead 8531,Web,New,0,
LEA008533,Lead 8532,Web,New,0,
LEA008534,Lead 8533,LinkedIn,Qualified,0,
LEA008535,Lead 8534,Event,Qualified,0,
LEA008536,Lead 8535,Web,New,0,
LEA008537,Lead 8536,Event,Converted,0,
LEA008538,Lead 8537,Web,Working,0,
LEA008539,Lead 8538,Event,Converted,0,
LEA008540,Lead 8539,Event,Converted,0,
LEA008541,Lead 8540,Event,Working,0,
LEA008542,Lead 8541,Web,Converted,0,
LEA008543,Lead 8542,LinkedIn,New,0,
LEA008544,Lead 8543,Event,New,0,
LEA008545,Lead 8544,Event,Working,0,
LEA008546,Lead 8545,Event,New,0,
LEA008547,Lead 8546,Referral,New,0,
LEA008548,Lead 8547,Web,Converted,0,
LEA008549,Lead 8548,LinkedIn,Working,0,
LEA008550,Lead 8549,Event,Working,0,
LEA008551,Lead 8550,LinkedIn,Working,0,
LEA008552,Lead 8551,Event,Qualified,0,
LEA008553,Lead 8552,Web,New,0,
LEA008554,Lead 8553,Referral,Converted,0,
LEA008555,Lead 8554,Web,Qualified,0,
LEA008556,Lead 8555,LinkedIn,New,0,
LEA008557,Lead 8556,Web,New,0,
LEA008558,Lead 8557,LinkedIn,Converted,0,
LEA008559,Lead 8558,LinkedIn,Converted,0,
LEA008560,Lead 8559,LinkedIn,Qualified,0,
LEA008561,Lead 8560,Referral,New,0,
LEA008562,Lead 8561,Event,Working,0,
LEA008563,Lead 8562,LinkedIn,Working,0,
LEA008564,Lead 8563,Event,Working,0,
LEA008565,Lead 8564,Web,Working,0,
LEA008566,Lead 8565,Referral,New,0,
LEA008567,Lead 8566,Event,Working,0,
LEA008568,Lead 8567,Web,Qualified,0,
LEA008569,Lead 8568,Event,Qualified,0,
LEA008570,Lead 8569,LinkedIn,Qualified,0,
LEA008571,Lead 8570,Event,Converted,0,
LEA008572,Lead 8571,Referral,New,0,
LEA008573,Lead 8572,Web,New,0,
LEA008574,Lead 8573,LinkedIn,Converted,0,
LEA008575,Lead 8574,LinkedIn,New,0,
LEA008576,Lead 8575,Event,Qualified,0,
LEA008577,Lead 8576,Referral,Working,0,
LEA008578,Lead 8577,Event,New,0,
LEA008579,Lead 8578,LinkedIn,Converted,0,
LEA008580,Lead 8579,Referral,Working,0,
LEA008581,Lead 8580,Web,Qualified,0,
LEA008582,Lead 8581,LinkedIn,Working,0,
LEA008583,Lead 8582,Event,Working,0,
LEA008584,Lead 8583,Web,New,0,
LEA008585,Lead 8584,LinkedIn,Qualified,0,
LEA008586,Lead 8585,Web,Converted,0,
LEA008587,Lead 8586,LinkedIn,Qualified,0,
LEA008588,Lead 8587,Event,Working,0,
LEA008589,Lead 8588,Web,New,0,
LEA008590,Lead 8589,Web,Qualified,0,
LEA008591,Lead 8590,Event,New,0,
LEA008592,Lead 8591,Event,Converted,0,
LEA008593,Lead 8592,LinkedIn,Converted,0,
LEA008594,Lead 8593,Referral,Converted,0,
LEA008595,Lead 8594,LinkedIn,Qualified,0,
LEA008596,Lead 8595,Referral,New,0,
LEA008597,Lead 8596,Referral,New,0,
LEA008598,Lead 8597,Web,Qualified,0,
LEA008599,Lead 8598,Event,Converted,0,
LEA008600,Lead 8599,LinkedIn,Working,0,
LEA008601,Lead 8600,Referral,Converted,0,
LEA008602,Lead 8601,LinkedIn,Working,0,
LEA008603,Lead 8602,LinkedIn,Qualified,0,
LEA008604,Lead 8603,Web,Qualified,0,
LEA008605,Lead 8604,Referral,Qualified,0,
LEA008606,Lead 8605,Event,Converted,0,
LEA008607,Lead 8606,Event,Converted,0,
LEA008608,Lead 8607,LinkedIn,New,0,
LEA008609,Lead 8608,Web,Qualified,0,
LEA008610,Lead 8609,Referral,New,0,
LEA008611,Lead 8610,Referral,New,0,
LEA008612,Lead 8611,Event,Qualified,0,
LEA008613,Lead 8612,Event,Converted,0,
LEA008614,Lead 8613,LinkedIn,Qualified,0,
LEA008615,Lead 8614,Event,Working,0,
LEA008616,Lead 8615,Event,Working,0,
LEA008617,Lead 8616,LinkedIn,Working,0,
LEA008618,Lead 8617,Event,Qualified,0,
LEA008619,Lead 8618,Web,Converted,0,
LEA008620,Lead 8619,Event,Converted,0,
LEA008621,Lead 8620,Referral,New,0,
LEA008622,Lead 8621,LinkedIn,Qualified,0,
LEA008623,Lead 8622,LinkedIn,Qualified,0,
LEA008624,Lead 8623,Web,Qualified,0,
LEA008625,Lead 8624,Web,Converted,0,
LEA008626,Lead 8625,Referral,New,0,
LEA008627,Lead 8626,Event,Converted,0,
LEA008628,Lead 8627,Referral,Working,0,
LEA008629,Lead 8628,Web,Qualified,0,
LEA008630,Lead 8629,LinkedIn,Working,0,
LEA008631,Lead 8630,Web,New,0,
LEA008632,Lead 8631,LinkedIn,New,0,
LEA008633,Lead 8632,LinkedIn,New,0,
LEA008634,Lead 8633,Event,Qualified,0,
LEA008635,Lead 8634,LinkedIn,Working,0,
LEA008636,Lead 8635,Referral,Working,0,
LEA008637,Lead 8636,Web,Qualified,0,
LEA008638,Lead 8637,Web,Working,0,
LEA008639,Lead 8638,LinkedIn,New,0,
LEA008640,Lead 8639,Event,Working,0,
LEA008641,Lead 8640,Referral,New,0,
LEA008642,Lead 8641,Referral,Working,0,
LEA008643,Lead 8642,LinkedIn,Working,0,
LEA008644,Lead 8643,LinkedIn,Working,0,
LEA008645,Lead 8644,Event,New,0,
LEA008646,Lead 8645,Event,Converted,0,
LEA008647,Lead 8646,LinkedIn,Working,0,
LEA008648,Lead 8647,Event,Converted,0,
LEA008649,Lead 8648,Referral,Converted,0,
LEA008650,Lead 8649,Referral,New,0,
LEA008651,Lead 8650,LinkedIn,Working,0,
LEA008652,Lead 8651,Web,Qualified,0,
LEA008653,Lead 8652,Web,Working,0,
LEA008654,Lead 8653,Web,New,0,
LEA008655,Lead 8654,Event,Working,0,
LEA008656,Lead 8655,LinkedIn,Working,0,
LEA008657,Lead 8656,Referral,New,0,
LEA008658,Lead 8657,Event,Qualified,0,
LEA008659,Lead 8658,Referral,Converted,0,
LEA008660,Lead 8659,Web,New,0,
LEA008661,Lead 8660,Referral,Qualified,0,
LEA008662,Lead 8661,Referral,Converted,0,
LEA008663,Lead 8662,Web,New,0,
LEA008664,Lead 8663,Event,Qualified,0,
LEA008665,Lead 8664,Web,Qualified,0,
LEA008666,Lead 8665,LinkedIn,Qualified,0,
LEA008667,Lead 8666,Web,New,0,
LEA008668,Lead 8667,Referral,Qualified,0,
LEA008669,Lead 8668,Referral,Working,0,
LEA008670,Lead 8669,Event,Qualified,0,
LEA008671,Lead 8670,LinkedIn,Qualified,0,
LEA008672,Lead 8671,Web,Converted,0,
LEA008673,Lead 8672,Referral,Qualified,0,
LEA008674,Lead 8673,LinkedIn,New,0,
LEA008675,Lead 8674,Event,Qualified,0,
LEA008676,Lead 8675,Web,Converted,0,
LEA008677,Lead 8676,Referral,Qualified,0,
LEA008678,Lead 8677,Web,Working,0,
LEA008679,Lead 8678,Web,Working,0,
LEA008680,Lead 8679,Web,Converted,0,
LEA008681,Lead 8680,LinkedIn,Qualified,0,
LEA008682,Lead 8681,LinkedIn,New,0,
LEA008683,Lead 8682,Web,Qualified,0,
LEA008684,Lead 8683,Referral,Working,0,
LEA008685,Lead 8684,LinkedIn,Qualified,0,
LEA008686,Lead 8685,LinkedIn,Qualified,0,
LEA008687,Lead 8686,Referral,Converted,0,
LEA008688,Lead 8687,LinkedIn,Converted,0,
LEA008689,Lead 8688,Event,New,0,
LEA008690,Lead 8689,Referral,New,0,
LEA008691,Lead 8690,LinkedIn,Qualified,0,
LEA008692,Lead 8691,Event,New,0,
LEA008693,Lead 8692,Web,Converted,0,
LEA008694,Lead 8693,Event,Working,0,
LEA008695,Lead 8694,Web,Qualified,0,
LEA008696,Lead 8695,LinkedIn,Qualified,0,
LEA008697,Lead 8696,Referral,Working,0,
LEA008698,Lead 8697,Web,Working,0,
LEA008699,Lead 8698,Event,Converted,0,
LEA008700,Lead 8699,LinkedIn,Converted,0,
LEA008701,Lead 8700,Referral,Qualified,0,
LEA008702,Lead 8701,LinkedIn,Converted,0,
LEA008703,Lead 8702,Referral,Qualified,0,
LEA008704,Lead 8703,Referral,Converted,0,
LEA008705,Lead 8704,Referral,Qualified,0,
LEA008706,Lead 8705,LinkedIn,New,0,
LEA008707,Lead 8706,Event,Working,0,
LEA008708,Lead 8707,Referral,Working,0,
LEA008709,Lead 8708,Referral,Working,0,
LEA008710,Lead 8709,Web,Converted,0,
LEA008711,Lead 8710,Referral,Converted,0,
LEA008712,Lead 8711,LinkedIn,New,0,
LEA008713,Lead 8712,Event,Converted,0,
LEA008714,Lead 8713,LinkedIn,Working,0,
LEA008715,Lead 8714,Referral,New,0,
LEA008716,Lead 8715,Event,Working,0,
LEA008717,Lead 8716,Web,Qualified,0,
LEA008718,Lead 8717,LinkedIn,Working,0,
LEA008719,Lead 8718,Web,Working,0,
LEA008720,Lead 8719,Web,Converted,0,
LEA008721,Lead 8720,LinkedIn,Qualified,0,
LEA008722,Lead 8721,LinkedIn,Converted,0,
LEA008723,Lead 8722,Web,Working,0,
LEA008724,Lead 8723,Referral,Converted,0,
LEA008725,Lead 8724,Event,Working,0,
LEA008726,Lead 8725,LinkedIn,New,0,
LEA008727,Lead 8726,Referral,Converted,0,
LEA008728,Lead 8727,Event,New,0,
LEA008729,Lead 8728,Web,Working,0,
LEA008730,Lead 8729,Web,Converted,0,
LEA008731,Lead 8730,Referral,Qualified,0,
LEA008732,Lead 8731,LinkedIn,New,0,
LEA008733,Lead 8732,LinkedIn,Working,0,
LEA008734,Lead 8733,Web,Qualified,0,
LEA008735,Lead 8734,Referral,Converted,0,
LEA008736,Lead 8735,Referral,Converted,0,
LEA008737,Lead 8736,Event,New,0,
LEA008738,Lead 8737,Web,Working,0,
LEA008739,Lead 8738,Web,Converted,0,
LEA008740,Lead 8739,Referral,Working,0,
LEA008741,Lead 8740,Referral,Qualified,0,
LEA008742,Lead 8741,Event,Qualified,0,
LEA008743,Lead 8742,LinkedIn,Converted,0,
LEA008744,Lead 8743,LinkedIn,New,0,
LEA008745,Lead 8744,Web,Converted,0,
LEA008746,Lead 8745,LinkedIn,Working,0,
LEA008747,Lead 8746,Web,Converted,0,
LEA008748,Lead 8747,Web,New,0,
LEA008749,Lead 8748,Referral,Qualified,0,
LEA008750,Lead 8749,Event,Converted,0,
LEA008751,Lead 8750,LinkedIn,Working,0,
LEA008752,Lead 8751,Event,New,0,
LEA008753,Lead 8752,Referral,New,0,
LEA008754,Lead 8753,Referral,Working,0,
LEA008755,Lead 8754,Web,New,0,
LEA008756,Lead 8755,LinkedIn,Converted,0,
LEA008757,Lead 8756,Web,Converted,0,
LEA008758,Lead 8757,Event,Converted,0,
LEA008759,Lead 8758,Event,Converted,0,
LEA008760,Lead 8759,Event,Converted,0,
LEA008761,Lead 8760,LinkedIn,Qualified,0,
LEA008762,Lead 8761,Referral,New,0,
LEA008763,Lead 8762,Web,Working,0,
LEA008764,Lead 8763,LinkedIn,Qualified,0,
LEA008765,Lead 8764,Referral,New,0,
LEA008766,Lead 8765,Web,Qualified,0,
LEA008767,Lead 8766,Web,Qualified,0,
LEA008768,Lead 8767,LinkedIn,Converted,0,
LEA008769,Lead 8768,Referral,Working,0,
LEA008770,Lead 8769,Event,Qualified,0,
LEA008771,Lead 8770,LinkedIn,Working,0,
LEA008772,Lead 8771,Web,Qualified,0,
LEA008773,Lead 8772,Event,New,0,
LEA008774,Lead 8773,LinkedIn,Qualified,0,
LEA008775,Lead 8774,LinkedIn,Converted,0,
LEA008776,Lead 8775,Event,Working,0,
LEA008777,Lead 8776,Web,New,0,
LEA008778,Lead 8777,Web,Working,0,
LEA008779,Lead 8778,Web,New,0,
LEA008780,Lead 8779,LinkedIn,Working,0,
LEA008781,Lead 8780,LinkedIn,New,0,
LEA008782,Lead 8781,Referral,Converted,0,
LEA008783,Lead 8782,LinkedIn,Qualified,0,
LEA008784,Lead 8783,LinkedIn,New,0,
LEA008785,Lead 8784,Referral,Converted,0,
LEA008786,Lead 8785,LinkedIn,Converted,0,
LEA008787,Lead 8786,LinkedIn,Converted,0,
LEA008788,Lead 8787,Referral,Working,0,
LEA008789,Lead 8788,LinkedIn,New,0,
LEA008790,Lead 8789,Referral,Qualified,0,
LEA008791,Lead 8790,Referral,New,0,
LEA008792,Lead 8791,LinkedIn,Converted,0,
LEA008793,Lead 8792,Event,Converted,0,
LEA008794,Lead 8793,LinkedIn,Working,0,
LEA008795,Lead 8794,Web,New,0,
LEA008796,Lead 8795,LinkedIn,New,0,
LEA008797,Lead 8796,LinkedIn,New,0,
LEA008798,Lead 8797,LinkedIn,Qualified,0,
LEA008799,Lead 8798,Web,Working,0,
LEA008800,Lead 8799,Referral,Qualified,0,
LEA008801,Lead 8800,Web,Converted,0,
LEA008802,Lead 8801,LinkedIn,Qualified,0,
LEA008803,Lead 8802,Event,Working,0,
LEA008804,Lead 8803,LinkedIn,Converted,0,
LEA008805,Lead 8804,Event,New,0,
LEA008806,Lead 8805,Event,Qualified,0,
LEA008807,Lead 8806,Event,Working,0,
LEA008808,Lead 8807,Web,Qualified,0,
LEA008809,Lead 8808,Event,New,0,
LEA008810,Lead 8809,Web,Working,0,
LEA008811,Lead 8810,Web,Converted,0,
LEA008812,Lead 8811,Web,Converted,0,
LEA008813,Lead 8812,Web,Working,0,
LEA008814,Lead 8813,Referral,Working,0,
LEA008815,Lead 8814,Referral,New,0,
LEA008816,Lead 8815,Event,Converted,0,
LEA008817,Lead 8816,Web,New,0,
LEA008818,Lead 8817,Web,Converted,0,
LEA008819,Lead 8818,Referral,Qualified,0,
LEA008820,Lead 8819,Event,New,0,
LEA008821,Lead 8820,Event,Converted,0,
LEA008822,Lead 8821,Web,New,0,
LEA008823,Lead 8822,LinkedIn,Qualified,0,
LEA008824,Lead 8823,Event,Converted,0,
LEA008825,Lead 8824,Event,New,0,
LEA008826,Lead 8825,Web,Qualified,0,
LEA008827,Lead 8826,Event,Converted,0,
LEA008828,Lead 8827,Web,New,0,
LEA008829,Lead 8828,LinkedIn,Working,0,
LEA008830,Lead 8829,Referral,Qualified,0,
LEA008831,Lead 8830,Referral,New,0,
LEA008832,Lead 8831,Web,Working,0,
LEA008833,Lead 8832,LinkedIn,Working,0,
LEA008834,Lead 8833,Web,Working,0,
LEA008835,Lead 8834,Event,Converted,0,
LEA008836,Lead 8835,Web,Working,0,
LEA008837,Lead 8836,Referral,Qualified,0,
LEA008838,Lead 8837,Event,Qualified,0,
LEA008839,Lead 8838,LinkedIn,New,0,
LEA008840,Lead 8839,LinkedIn,New,0,
LEA008841,Lead 8840,Event,Converted,0,
LEA008842,Lead 8841,Referral,Converted,0,
LEA008843,Lead 8842,Event,New,0,
LEA008844,Lead 8843,Web,New,0,
LEA008845,Lead 8844,Event,Qualified,0,
LEA008846,Lead 8845,LinkedIn,New,0,
LEA008847,Lead 8846,Referral,Qualified,0,
LEA008848,Lead 8847,Web,Converted,0,
LEA008849,Lead 8848,LinkedIn,Working,0,
LEA008850,Lead 8849,LinkedIn,New,0,
LEA008851,Lead 8850,Web,Working,0,
LEA008852,Lead 8851,Web,Converted,0,
LEA008853,Lead 8852,Web,Working,0,
LEA008854,Lead 8853,Web,Working,0,
LEA008855,Lead 8854,LinkedIn,Converted,0,
LEA008856,Lead 8855,Web,Qualified,0,
LEA008857,Lead 8856,Event,Qualified,0,
LEA008858,Lead 8857,LinkedIn,New,0,
LEA008859,Lead 8858,Web,Qualified,0,
LEA008860,Lead 8859,LinkedIn,Qualified,0,
LEA008861,Lead 8860,Web,Qualified,0,
LEA008862,Lead 8861,Referral,New,0,
LEA008863,Lead 8862,Referral,Converted,0,
LEA008864,Lead 8863,Referral,New,0,
LEA008865,Lead 8864,Event,New,0,
LEA008866,Lead 8865,Event,Converted,0,
LEA008867,Lead 8866,LinkedIn,New,0,
LEA008868,Lead 8867,LinkedIn,Working,0,
LEA008869,Lead 8868,Web,Converted,0,
LEA008870,Lead 8869,Referral,New,0,
LEA008871,Lead 8870,Event,Qualified,0,
LEA008872,Lead 8871,LinkedIn,New,0,
LEA008873,Lead 8872,Referral,New,0,
LEA008874,Lead 8873,LinkedIn,Qualified,0,
LEA008875,Lead 8874,LinkedIn,Converted,0,
LEA008876,Lead 8875,Event,Working,0,
LEA008877,Lead 8876,Referral,Working,0,
LEA008878,Lead 8877,Web,Converted,0,
LEA008879,Lead 8878,Web,Qualified,0,
LEA008880,Lead 8879,LinkedIn,Converted,0,
LEA008881,Lead 8880,LinkedIn,Working,0,
LEA008882,Lead 8881,LinkedIn,Working,0,
LEA008883,Lead 8882,Web,Converted,0,
LEA008884,Lead 8883,Referral,Qualified,0,
LEA008885,Lead 8884,Referral,New,0,
LEA008886,Lead 8885,Event,Qualified,0,
LEA008887,Lead 8886,Referral,Converted,0,
LEA008888,Lead 8887,Web,New,0,
LEA008889,Lead 8888,Web,Working,0,
LEA008890,Lead 8889,Referral,Working,0,
LEA008891,Lead 8890,Event,Converted,0,
LEA008892,Lead 8891,Web,Converted,0,
LEA008893,Lead 8892,Web,Qualified,0,
LEA008894,Lead 8893,LinkedIn,Working,0,
LEA008895,Lead 8894,LinkedIn,Working,0,
LEA008896,Lead 8895,Event,New,0,
LEA008897,Lead 8896,LinkedIn,New,0,
LEA008898,Lead 8897,Referral,Converted,0,
LEA008899,Lead 8898,LinkedIn,Working,0,
LEA008900,Lead 8899,LinkedIn,Working,0,
LEA008901,Lead 8900,Event,New,0,
LEA008902,Lead 8901,Referral,Qualified,0,
LEA008903,Lead 8902,Event,Converted,0,
LEA008904,Lead 8903,Event,New,0,
LEA008905,Lead 8904,Web,Converted,0,
LEA008906,Lead 8905,Web,New,0,
LEA008907,Lead 8906,LinkedIn,Converted,0,
LEA008908,Lead 8907,LinkedIn,Qualified,0,
LEA008909,Lead 8908,Referral,New,0,
LEA008910,Lead 8909,Web,Qualified,0,
LEA008911,Lead 8910,Web,Converted,0,
LEA008912,Lead 8911,Event,Qualified,0,
LEA008913,Lead 8912,Web,Qualified,0,
LEA008914,Lead 8913,Referral,Qualified,0,
LEA008915,Lead 8914,Web,New,0,
LEA008916,Lead 8915,LinkedIn,Working,0,
LEA008917,Lead 8916,LinkedIn,New,0,
LEA008918,Lead 8917,Web,Working,0,
LEA008919,Lead 8918,Referral,New,0,
LEA008920,Lead 8919,Web,Converted,0,
LEA008921,Lead 8920,LinkedIn,Converted,0,
LEA008922,Lead 8921,LinkedIn,Qualified,0,
LEA008923,Lead 8922,Referral,Working,0,
LEA008924,Lead 8923,LinkedIn,Converted,0,
LEA008925,Lead 8924,LinkedIn,Converted,0,
LEA008926,Lead 8925,LinkedIn,New,0,
LEA008927,Lead 8926,Event,New,0,
LEA008928,Lead 8927,Event,New,0,
LEA008929,Lead 8928,Referral,Converted,0,
LEA008930,Lead 8929,Event,New,0,
LEA008931,Lead 8930,Web,Working,0,
LEA008932,Lead 8931,Referral,Qualified,0,
LEA008933,Lead 8932,Web,New,0,
LEA008934,Lead 8933,Event,Working,0,
LEA008935,Lead 8934,LinkedIn,Converted,0,
LEA008936,Lead 8935,Referral,Working,0,
LEA008937,Lead 8936,Referral,Qualified,0,
LEA008938,Lead 8937,Event,New,0,
LEA008939,Lead 8938,Referral,Converted,0,
LEA008940,Lead 8939,Referral,Qualified,0,
LEA008941,Lead 8940,Event,Working,0,
LEA008942,Lead 8941,Referral,Qualified,0,
LEA008943,Lead 8942,Event,Working,0,
LEA008944,Lead 8943,LinkedIn,Converted,0,
LEA008945,Lead 8944,Event,Converted,0,
LEA008946,Lead 8945,Referral,New,0,
LEA008947,Lead 8946,Referral,New,0,
LEA008948,Lead 8947,Web,Qualified,0,
LEA008949,Lead 8948,Referral,New,0,
LEA008950,Lead 8949,Referral,New,0,
LEA008951,Lead 8950,LinkedIn,Working,0,
LEA008952,Lead 8951,Web,New,0,
LEA008953,Lead 8952,Event,New,0,
LEA008954,Lead 8953,LinkedIn,New,0,
LEA008955,Lead 8954,Web,Working,0,
LEA008956,Lead 8955,Referral,Qualified,0,
LEA008957,Lead 8956,Web,Converted,0,
LEA008958,Lead 8957,Event,Converted,0,
LEA008959,Lead 8958,Web,Converted,0,
LEA008960,Lead 8959,LinkedIn,Qualified,0,
LEA008961,Lead 8960,Web,Working,0,
LEA008962,Lead 8961,Web,Working,0,
LEA008963,Lead 8962,LinkedIn,Converted,0,
LEA008964,Lead 8963,LinkedIn,New,0,
LEA008965,Lead 8964,Referral,Converted,0,
LEA008966,Lead 8965,Web,New,0,
LEA008967,Lead 8966,Event,Qualified,0,
LEA008968,Lead 8967,LinkedIn,New,0,
LEA008969,Lead 8968,Referral,Working,0,
LEA008970,Lead 8969,Referral,Working,0,
LEA008971,Lead 8970,Event,Converted,0,
LEA008972,Lead 8971,Referral,Qualified,0,
LEA008973,Lead 8972,Referral,New,0,
LEA008974,Lead 8973,LinkedIn,New,0,
LEA008975,Lead 8974,LinkedIn,Converted,0,
LEA008976,Lead 8975,Web,Working,0,
LEA008977,Lead 8976,Referral,Working,0,
LEA008978,Lead 8977,Referral,Working,0,
LEA008979,Lead 8978,LinkedIn,New,0,
LEA008980,Lead 8979,LinkedIn,Qualified,0,
LEA008981,Lead 8980,Referral,New,0,
LEA008982,Lead 8981,LinkedIn,Working,0,
LEA008983,Lead 8982,Web,Qualified,0,
LEA008984,Lead 8983,LinkedIn,Qualified,0,
LEA008985,Lead 8984,Event,Working,0,
LEA008986,Lead 8985,Referral,New,0,
LEA008987,Lead 8986,LinkedIn,Qualified,0,
LEA008988,Lead 8987,Event,Working,0,
LEA008989,Lead 8988,Referral,New,0,
LEA008990,Lead 8989,Web,Working,0,
LEA008991,Lead 8990,LinkedIn,Qualified,0,
LEA008992,Lead 8991,Web,New,0,
LEA008993,Lead 8992,Referral,Working,0,
LEA008994,Lead 8993,LinkedIn,Converted,0,
LEA008995,Lead 8994,Referral,Converted,0,
LEA008996,Lead 8995,Web,Converted,0,
LEA008997,Lead 8996,Referral,Converted,0,
LEA008998,Lead 8997,LinkedIn,Converted,0,
LEA008999,Lead 8998,Event,New,0,
LEA009000,Lead 8999,Web,Qualified,0,
LEA009001,Lead 9000,Referral,Working,0,
LEA009002,Lead 9001,Event,Working,0,
LEA009003,Lead 9002,LinkedIn,Converted,0,
LEA009004,Lead 9003,Web,New,0,
LEA009005,Lead 9004,Referral,Working,0,
LEA009006,Lead 9005,Event,Converted,0,
LEA009007,Lead 9006,Referral,Qualified,0,
LEA009008,Lead 9007,LinkedIn,Converted,0,
LEA009009,Lead 9008,Web,Working,0,
LEA009010,Lead 9009,Event,Working,0,
LEA009011,Lead 9010,Web,Working,0,
LEA009012,Lead 9011,Referral,New,0,
LEA009013,Lead 9012,LinkedIn,New,0,
LEA009014,Lead 9013,Event,Working,0,
LEA009015,Lead 9014,Event,Working,0,
LEA009016,Lead 9015,Web,Working,0,
LEA009017,Lead 9016,Event,Converted,0,
LEA009018,Lead 9017,Event,Converted,0,
LEA009019,Lead 9018,Web,Qualified,0,
LEA009020,Lead 9019,Referral,New,0,
LEA009021,Lead 9020,LinkedIn,Working,0,
LEA009022,Lead 9021,Referral,New,0,
LEA009023,Lead 9022,LinkedIn,Qualified,0,
LEA009024,Lead 9023,Web,Qualified,0,
LEA009025,Lead 9024,LinkedIn,Qualified,0,
LEA009026,Lead 9025,Web,Working,0,
LEA009027,Lead 9026,Referral,Working,0,
LEA009028,Lead 9027,Referral,Converted,0,
LEA009029,Lead 9028,LinkedIn,Qualified,0,
LEA009030,Lead 9029,Event,Working,0,
LEA009031,Lead 9030,Event,Converted,0,
LEA009032,Lead 9031,LinkedIn,Converted,0,
LEA009033,Lead 9032,LinkedIn,Converted,0,
LEA009034,Lead 9033,Referral,Qualified,0,
LEA009035,Lead 9034,Event,Converted,0,
LEA009036,Lead 9035,LinkedIn,Converted,0,
LEA009037,Lead 9036,LinkedIn,New,0,
LEA009038,Lead 9037,Event,New,0,
LEA009039,Lead 9038,Web,Qualified,0,
LEA009040,Lead 9039,Web,Qualified,0,
LEA009041,Lead 9040,Referral,New,0,
LEA009042,Lead 9041,Event,Converted,0,
LEA009043,Lead 9042,LinkedIn,New,0,
LEA009044,Lead 9043,Web,Working,0,
LEA009045,Lead 9044,Referral,Converted,0,
LEA009046,Lead 9045,Web,Qualified,0,
LEA009047,Lead 9046,Referral,Converted,0,
LEA009048,Lead 9047,Event,New,0,
LEA009049,Lead 9048,Event,New,0,
LEA009050,Lead 9049,Event,Converted,0,
LEA009051,Lead 9050,Referral,Working,0,
LEA009052,Lead 9051,Referral,Working,0,
LEA009053,Lead 9052,LinkedIn,New,0,
LEA009054,Lead 9053,Referral,Qualified,0,
LEA009055,Lead 9054,Referral,Working,0,
LEA009056,Lead 9055,Referral,New,0,
LEA009057,Lead 9056,Event,Converted,0,
LEA009058,Lead 9057,Event,New,0,
LEA009059,Lead 9058,LinkedIn,Qualified,0,
LEA009060,Lead 9059,Web,Working,0,
LEA009061,Lead 9060,LinkedIn,Converted,0,
LEA009062,Lead 9061,LinkedIn,New,0,
LEA009063,Lead 9062,Referral,Working,0,
LEA009064,Lead 9063,Event,Converted,0,
LEA009065,Lead 9064,Referral,Qualified,0,
LEA009066,Lead 9065,LinkedIn,Working,0,
LEA009067,Lead 9066,LinkedIn,Working,0,
LEA009068,Lead 9067,Referral,Working,0,
LEA009069,Lead 9068,Event,Working,0,
LEA009070,Lead 9069,Referral,Working,0,
LEA009071,Lead 9070,Referral,New,0,
LEA009072,Lead 9071,Web,Working,0,
LEA009073,Lead 9072,Event,Qualified,0,
LEA009074,Lead 9073,Referral,New,0,
LEA009075,Lead 9074,LinkedIn,Converted,0,
LEA009076,Lead 9075,LinkedIn,Qualified,0,
LEA009077,Lead 9076,Event,New,0,
LEA009078,Lead 9077,Event,Converted,0,
LEA009079,Lead 9078,Referral,Qualified,0,
LEA009080,Lead 9079,Web,Converted,0,
LEA009081,Lead 9080,LinkedIn,Converted,0,
LEA009082,Lead 9081,Event,Qualified,0,
LEA009083,Lead 9082,Referral,New,0,
LEA009084,Lead 9083,LinkedIn,Qualified,0,
LEA009085,Lead 9084,Event,Qualified,0,
LEA009086,Lead 9085,LinkedIn,New,0,
LEA009087,Lead 9086,Referral,Qualified,0,
LEA009088,Lead 9087,Referral,Working,0,
LEA009089,Lead 9088,Event,Converted,0,
LEA009090,Lead 9089,LinkedIn,New,0,
LEA009091,Lead 9090,LinkedIn,Converted,0,
LEA009092,Lead 9091,Web,Converted,0,
LEA009093,Lead 9092,LinkedIn,Working,0,
LEA009094,Lead 9093,Event,Working,0,
LEA009095,Lead 9094,Web,Converted,0,
LEA009096,Lead 9095,Event,Working,0,
LEA009097,Lead 9096,LinkedIn,Converted,0,
LEA009098,Lead 9097,Event,Working,0,
LEA009099,Lead 9098,LinkedIn,Working,0,
LEA009100,Lead 9099,Web,Working,0,
LEA009101,Lead 9100,Referral,Qualified,0,
LEA009102,Lead 9101,Web,New,0,
LEA009103,Lead 9102,Web,Qualified,0,
LEA009104,Lead 9103,Event,Converted,0,
LEA009105,Lead 9104,Event,Converted,0,
LEA009106,Lead 9105,Referral,Converted,0,
LEA009107,Lead 9106,Web,New,0,
LEA009108,Lead 9107,Event,Working,0,
LEA009109,Lead 9108,Web,Qualified,0,
LEA009110,Lead 9109,Referral,Converted,0,
LEA009111,Lead 9110,Web,Working,0,
LEA009112,Lead 9111,Referral,Working,0,
LEA009113,Lead 9112,Referral,Converted,0,
LEA009114,Lead 9113,Referral,Converted,0,
LEA009115,Lead 9114,LinkedIn,Qualified,0,
