contact_id,entity_type,completeness_score,validity_score,consistency_score,uniqueness_score,freshness_score,record_quality_score,quality_grade,issue_count,high_severity_issues,module6_golden_record_eligible
CON013045,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013046,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013047,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013048,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013049,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013050,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013051,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013052,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013053,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013054,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013055,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013056,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013058,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013059,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013060,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013061,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013063,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013064,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013065,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013066,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013067,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013068,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013069,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013070,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013071,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013072,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013073,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013075,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013076,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013077,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013078,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013079,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013080,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013081,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013082,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013083,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013085,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013086,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013087,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013088,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013089,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013090,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013091,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013092,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013093,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013094,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013096,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013097,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013098,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013099,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013100,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013101,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013102,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013103,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013104,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013105,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013106,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013107,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013108,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013109,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013110,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013111,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013112,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013113,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013114,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013115,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013117,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013118,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013119,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013120,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013121,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013122,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013123,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013125,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013126,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013127,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013128,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013129,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013130,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013131,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013132,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013133,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013134,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013135,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013136,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013137,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013138,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013139,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013140,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013141,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013142,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013143,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013144,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013145,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013146,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013147,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013148,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013149,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013150,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013151,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013152,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013153,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013155,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013156,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013157,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013158,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013159,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013160,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013161,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013162,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013163,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013164,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013165,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013166,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013167,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013168,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013169,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013172,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013175,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013176,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013177,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013178,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013179,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013180,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013181,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013182,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013183,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013184,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013185,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013186,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013187,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013188,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013189,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013190,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013191,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013193,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013194,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013196,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013199,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013201,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013202,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013204,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013205,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013206,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013207,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013209,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013210,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013211,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013212,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013213,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013214,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013215,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013216,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013217,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013218,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013219,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013220,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013221,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013222,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013223,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013224,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013225,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013226,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013227,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013228,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013229,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013230,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013231,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013232,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013233,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013234,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013235,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013236,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013237,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013238,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013240,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013241,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013242,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013243,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013245,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013246,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013248,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013249,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013250,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013251,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013252,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013253,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013254,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013255,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013256,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013257,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013258,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013259,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013260,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013262,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013263,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013264,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013265,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013266,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013267,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013268,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013269,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013270,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013271,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013272,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013273,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013274,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013275,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013276,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013277,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013278,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013280,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013281,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013282,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013283,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013284,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013285,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013286,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013287,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013289,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013290,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013291,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013292,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013293,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013294,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013295,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013296,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013297,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013298,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013299,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013300,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013301,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013302,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013303,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013304,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013305,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013306,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013307,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013308,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013309,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013310,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013311,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013312,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013313,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013314,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013315,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013316,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013317,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013318,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013319,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013320,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013321,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013322,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013323,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013324,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013325,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013326,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013327,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013328,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013329,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013330,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013331,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013332,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013333,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013334,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013335,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013336,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013337,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013340,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013342,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013343,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013344,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013345,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013346,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013347,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013348,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013349,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013350,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013351,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013353,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013354,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013355,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013356,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013357,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013359,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013360,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013361,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013363,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013365,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013367,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013368,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013369,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013370,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013371,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013372,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013373,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013374,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013375,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013376,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013377,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013378,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013379,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013380,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013381,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013382,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013383,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013384,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013386,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013387,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013388,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013389,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013390,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013391,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013392,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON013393,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON013394,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
