account_id,account_name,industry,country,annual_revenue,employee_count,std_flag
ACC004930,Company 4930,Healthcare,Australia,94396813,6618,OK
ACC004931,Company 4931,Manufacturing,Germany,53760137,39856,OK
ACC004932,Company 4932,Technology,Australia,128947969,48351,OK
ACC004933,Company 4933,Technology,United Kingdom,460351541,16220,OK
ACC004934,Company 4934,Healthcare,USA,184055515,37492,OK
ACC004935,Company 4935,Technology,USA,236993949,45253,OK
ACC004936,Company 4936,Healthcare,USA,87585791,3626,OK
ACC004937,Company 4937,Retail,Germany,432585198,23770,OK
ACC004938,Company 4938,Technology,India,363792081,18999,OK
ACC004939,Company 4939,Healthcare,United Kingdom,447757583,24532,OK
ACC004940,Company 4940,Retail,USA,372252622,34767,OK
ACC004941,Company 4941,Technology,Australia,389573198,29529,OK
ACC004942,Company 4942,Retail,USA,174607485,1030,OK
ACC004943,Company 4943,Retail,United Kingdom,481017221,12795,OK
ACC004944,Company 4944,Finance,USA,95705764,1407,OK
ACC004945,Company 4945,Manufacturing,USA,213889046,46635,OK
ACC004946,Company 4946,Retail,United Kingdom,206506186,16375,OK
ACC004947,Company 4947,Retail,United Kingdom,440813563,46579,OK
ACC004948,Company 4948,Technology,United Kingdom,114580095,15689,OK
ACC004949,Company 4949,Retail,USA,397719572,26657,OK
ACC004950,Company 4950,Finance,Germany,404401927,8115,OK
ACC004951,Company 4951,Technology,India,1274712,39216,OK
ACC004952,Company 4952,Healthcare,Australia,288913710,1247,OK
ACC004953,Company 4953,Technology,India,403413901,13305,OK
ACC004954,Company 4954,Healthcare,USA,38019120,15678,OK
ACC004955,Company 4955,Finance,USA,235650502,3817,OK
ACC004956,Company 4956,Retail,USA,84784327,31511,OK
ACC004957,Company 4957,Retail,India,186315272,16461,OK
ACC004958,Company 4958,Healthcare,USA,389125471,26502,OK
ACC004959,Company 4959,Retail,USA,121241922,6346,OK
ACC004960,Company 4960,Healthcare,USA,198434880,24778,OK
ACC004961,Company 4961,Healthcare,Australia,156095277,40220,OK
ACC004962,Company 4962,Retail,United Kingdom,425066148,23932,OK
ACC004963,Company 4963,Retail,USA,295252472,36335,OK
ACC004964,Company 4964,Finance,Germany,428518159,47364,OK
ACC004965,Company 4965,Finance,USA,136844985,4236,OK
ACC004966,Company 4966,Healthcare,India,473024067,10802,OK
ACC004967,Company 4967,Technology,USA,132887225,21234,OK
ACC004968,Company 4968,Finance,USA,262355241,19341,OK
ACC004969,Company 4969,Healthcare,USA,179167169,26550,OK
ACC004970,Company 4970,Manufacturing,United Kingdom,108727809,36316,OK
ACC004971,Company 4971,Healthcare,India,145098081,11058,OK
ACC004972,Company 4972,Finance,United Kingdom,405227340,45867,OK
ACC004973,Company 4973,Manufacturing,India,300168017,24636,OK
ACC004974,Company 4974,Manufacturing,India,291870964,24577,OK
ACC004975,Company 4975,Finance,USA,476251373,30325,OK
ACC004976,Company 4976,Retail,USA,208527094,41643,OK
ACC004977,Company 4977,Technology,Germany,402905801,6622,OK
ACC004978,Company 4978,Retail,USA,451683421,10933,OK
ACC004979,Company 4979,Manufacturing,United Kingdom,51774957,26122,OK
ACC004980,Company 4980,Retail,USA,450239274,25679,OK
ACC004981,Company 4981,Technology,United Kingdom,244355603,2950,OK
ACC004982,Company 4982,Manufacturing,India,316225242,10830,OK
ACC004983,Company 4983,Manufacturing,USA,67350250,19915,OK
ACC004984,Company 4984,Healthcare,USA,79308425,33318,OK
ACC004985,Company 4985,Technology,USA,444884130,38433,OK
ACC004986,Company 4986,Technology,Australia,313247131,47930,OK
ACC004987,Company 4987,Retail,India,418399114,44142,OK
ACC004988,Company 4988,Technology,India,482836161,43079,OK
ACC004989,Company 4989,Finance,USA,231593577,15222,OK
ACC004990,Company 4990,Healthcare,United Kingdom,43582647,12454,OK
ACC004991,Company 4991,Retail,USA,393601683,20369,OK
ACC004992,Company 4992,Manufacturing,USA,486956950,27398,OK
ACC004993,Company 4993,Technology,India,38396241,127,OK
ACC004994,Company 4994,Technology,USA,319622291,17521,OK
ACC004995,Company 4995,Retail,USA,60603104,24411,OK
ACC004996,Company 4996,Finance,India,218693791,26140,OK
ACC004997,Company 4997,Technology,United Kingdom,313102610,27076,OK
ACC004998,Company 4998,Manufacturing,United Kingdom,494702242,30967,OK
ACC004999,Company 4999,Retail,USA,95845875,19315,OK
ACC005000,Company 5000,Manufacturing,USA,254317780,46291,OK
ACC005001,Company 5001,Technology,India,98164577,42434,OK
ACC005002,Company 5002,Finance,India,438397398,45182,OK
ACC005003,Company 5003,Finance,USA,407510060,46907,OK
ACC005004,Company 5004,Finance,USA,144839267,19740,OK
ACC005005,Company 5005,Manufacturing,USA,284325195,39071,OK
ACC005006,Company 5006,Manufacturing,USA,439475690,1192,OK
ACC005007,Company 5007,Healthcare,USA,470149316,34328,OK
ACC005008,Company 5008,Healthcare,United Kingdom,361955478,19917,OK
ACC005009,Company 5009,Manufacturing,USA,314400343,48094,OK
ACC005010,Company 5010,Finance,United Kingdom,291303209,33267,OK
ACC005011,Company 5011,Manufacturing,United Kingdom,298839091,15807,OK
ACC005012,Company 5012,Healthcare,USA,177267601,27950,OK
ACC005013,Company 5013,Healthcare,USA,424783327,21454,OK
ACC005014,Company 5014,Finance,USA,445461140,25279,OK
ACC005015,Company 5015,Finance,India,83116571,7680,OK
ACC005016,Company 5016,Retail,Australia,389085940,36260,OK
ACC005017,Company 5017,Manufacturing,Australia,30553829,24705,OK
ACC005018,Company 5018,Healthcare,United Kingdom,105659321,31695,OK
ACC005019,Company 5019,Retail,USA,412259617,26781,OK
ACC005020,Company 5020,Finance,India,328857423,13267,OK
ACC005021,Company 5021,Healthcare,Australia,306394676,46036,OK
ACC005022,Company 5022,Manufacturing,India,327789633,45737,OK
ACC005023,Company 5023,Retail,USA,198669237,48422,OK
ACC005024,Company 5024,Finance,India,256247438,7017,OK
ACC005025,Company 5025,Technology,USA,121860719,19127,OK
ACC005026,Company 5026,Retail,USA,36977932,49697,OK
ACC005027,Company 5027,Finance,India,329279835,30045,OK
ACC005028,Company 5028,Retail,USA,189288591,44751,OK
ACC005029,Company 5029,Manufacturing,India,236567869,46586,OK
ACC005030,Company 5030,Manufacturing,Germany,193649504,20812,OK
ACC005031,Company 5031,Retail,USA,224155537,40210,OK
ACC005032,Company 5032,Retail,USA,484114196,15895,OK
ACC005033,Company 5033,Manufacturing,United Kingdom,204641490,21201,OK
ACC005034,Company 5034,Finance,Australia,448473318,39704,OK
ACC005035,Company 5035,Manufacturing,Australia,404053010,14084,OK
ACC005036,Company 5036,Technology,Australia,271220807,27067,OK
ACC005037,Company 5037,Manufacturing,Germany,386115820,29625,OK
ACC005038,Company 5038,Healthcare,Australia,239157243,41634,OK
ACC005039,Company 5039,Manufacturing,USA,27651321,46634,OK
ACC005040,Company 5040,Finance,Australia,41329162,4329,OK
ACC005041,Company 5041,Retail,United Kingdom,54660674,11595,OK
ACC005042,Company 5042,Finance,USA,231176962,32997,OK
ACC005043,Company 5043,Finance,Australia,361568650,18573,OK
ACC005044,Company 5044,Technology,India,109672688,29799,OK
ACC005045,Company 5045,Retail,United Kingdom,207603242,39762,OK
ACC005046,Company 5046,Retail,United Kingdom,167774985,48679,OK
ACC005047,Company 5047,Finance,USA,377212474,35285,OK
ACC005048,Company 5048,Healthcare,USA,331415241,11820,OK
ACC005049,Company 5049,Healthcare,United Kingdom,333246015,3793,OK
ACC005050,Company 5050,Manufacturing,USA,176133366,33154,OK
ACC005051,Company 5051,Technology,India,146722719,20633,OK
ACC005052,Company 5052,Retail,USA,115146140,33887,OK
ACC005053,Company 5053,Finance,USA,293720375,49827,OK
ACC005054,Company 5054,Healthcare,United Kingdom,92018742,9151,OK
ACC005055,Company 5055,Retail,USA,428611298,25619,OK
ACC005056,Company 5056,Finance,Australia,34701115,18854,OK
ACC005057,Company 5057,Finance,India,183662605,23408,OK
ACC005058,Company 5058,Manufacturing,India,255618810,7673,OK
ACC005059,Company 5059,Healthcare,Australia,301621986,45787,OK
ACC005060,Company 5060,Finance,Australia,98187763,49875,OK
ACC005061,Company 5061,Technology,USA,64641305,6090,OK
ACC005062,Company 5062,Healthcare,United Kingdom,54239958,12493,OK
ACC005063,Company 5063,Manufacturing,USA,146038708,36315,OK
ACC005064,Company 5064,Manufacturing,Germany,458795551,36243,OK
ACC005065,Company 5065,Manufacturing,United Kingdom,223176016,14659,OK
ACC005066,Company 5066,Technology,Australia,235532709,33086,OK
ACC005067,Company 5067,Technology,USA,319978243,17174,OK
ACC005068,Company 5068,Retail,United Kingdom,395150569,8087,OK
ACC005069,Company 5069,Retail,India,188385435,15675,OK
ACC005070,Company 5070,Finance,United Kingdom,251163322,44261,OK
ACC005071,Company 5071,Finance,United Kingdom,412646149,25500,OK
ACC005072,Company 5072,Finance,India,460569898,29561,OK
ACC005073,Company 5073,Technology,United Kingdom,257548685,39685,OK
ACC005074,Company 5074,Retail,USA,185846941,10438,OK
ACC005075,Company 5075,Retail,USA,76729330,33816,OK
ACC005076,Company 5076,Retail,USA,285604943,27775,OK
ACC005077,Company 5077,Manufacturing,Australia,382976321,28616,OK
ACC005078,Company 5078,Healthcare,India,86778641,34309,OK
ACC005079,Company 5079,Finance,United Kingdom,95156009,12667,OK
ACC005080,Company 5080,Retail,United Kingdom,454012596,19341,OK
ACC005081,Company 5081,Retail,United Kingdom,444094083,10754,OK
ACC005082,Company 5082,Healthcare,USA,37653502,41804,OK
ACC005083,Company 5083,Healthcare,Australia,441863484,36636,OK
ACC005084,Company 5084,Manufacturing,Germany,127421783,26915,OK
ACC005085,Company 5085,Finance,USA,465710886,28239,OK
ACC005086,Company 5086,Healthcare,Germany,274088798,30680,OK
ACC005087,Company 5087,Finance,India,474374938,41725,OK
ACC005088,Company 5088,Healthcare,USA,228430927,17080,OK
ACC005089,Company 5089,Healthcare,United Kingdom,232061458,9052,OK
ACC005090,Company 5090,Retail,India,13655480,16312,OK
ACC005091,Company 5091,Finance,USA,32062138,38751,OK
ACC005092,Company 5092,Finance,United Kingdom,63400673,7642,OK
ACC005093,Company 5093,Manufacturing,Australia,392829700,877,OK
ACC005094,Company 5094,Manufacturing,India,89740605,45635,OK
ACC005095,Company 5095,Manufacturing,Germany,298322711,17525,OK
ACC005096,Company 5096,Technology,India,246112529,24570,OK
ACC005097,Company 5097,Manufacturing,USA,164424193,22424,OK
ACC005098,Company 5098,Healthcare,Australia,81967717,23280,OK
ACC005099,Company 5099,Finance,United Kingdom,35766548,31320,OK
ACC005100,Company 5100,Technology,United Kingdom,114497405,10442,OK
ACC005101,Company 5101,Manufacturing,Australia,420061972,8536,OK
ACC005102,Company 5102,Retail,USA,228316633,14166,OK
ACC005103,Company 5103,Healthcare,India,388760044,18125,OK
ACC005104,Company 5104,Finance,Germany,406789110,4128,OK
ACC005105,Company 5105,Technology,USA,107160060,9702,OK
ACC005106,Company 5106,Manufacturing,USA,66298084,10485,OK
ACC005107,Company 5107,Healthcare,Germany,213345916,6406,OK
ACC005108,Company 5108,Manufacturing,United Kingdom,398889688,6216,OK
ACC005109,Company 5109,Healthcare,USA,16427219,2029,OK
ACC005110,Company 5110,Retail,India,460851248,45830,OK
ACC005111,Company 5111,Finance,United Kingdom,325216142,4577,OK
ACC005112,Company 5112,Retail,United Kingdom,140867915,2131,OK
ACC005113,Company 5113,Technology,United Kingdom,350841173,39694,OK
ACC005114,Company 5114,Retail,Australia,259499880,27080,OK
ACC005115,Company 5115,Technology,Australia,378886894,15883,OK
ACC005116,Company 5116,Technology,United Kingdom,193744838,9136,OK
ACC005117,Company 5117,Retail,United Kingdom,278833626,18561,OK
ACC005118,Company 5118,Finance,USA,12444183,29688,OK
ACC005119,Company 5119,Healthcare,United Kingdom,22867378,17071,OK
ACC005120,Company 5120,Technology,Germany,137523824,16903,OK
ACC005121,Company 5121,Retail,USA,59076508,24012,OK
ACC005122,Company 5122,Finance,USA,210820205,8070,OK
ACC005123,Company 5123,Technology,United Kingdom,222002998,40102,OK
ACC005124,Company 5124,Finance,Australia,130881527,46534,OK
ACC005125,Company 5125,Manufacturing,United Kingdom,324244116,35190,OK
ACC005126,Company 5126,Retail,USA,483439717,41122,OK
ACC005127,Company 5127,Finance,USA,167454352,4285,OK
ACC005128,Company 5128,Healthcare,India,321318098,3615,OK
ACC005129,Company 5129,Finance,USA,51729962,39956,OK
ACC005130,Company 5130,Technology,Germany,278090604,37833,OK
ACC005131,Company 5131,Manufacturing,USA,62099475,12765,OK
ACC005132,Company 5132,Retail,Germany,233918898,33495,OK
ACC005133,Company 5133,Healthcare,USA,186593653,41946,OK
ACC005134,Company 5134,Technology,USA,113422077,20872,OK
ACC005135,Company 5135,Finance,Australia,472330006,9191,OK
ACC005136,Company 5136,Technology,USA,398986512,41237,OK
ACC005137,Company 5137,Healthcare,Australia,408128140,10160,OK
ACC005138,Company 5138,Retail,India,58031951,2052,OK
ACC005139,Company 5139,Finance,USA,379270425,37390,OK
ACC005140,Company 5140,Manufacturing,USA,14126275,1149,OK
ACC005141,Company 5141,Retail,Australia,341650107,24389,OK
ACC005142,Company 5142,Technology,USA,268431494,48691,OK
ACC005143,Company 5143,Technology,USA,321608134,8982,OK
ACC005144,Company 5144,Manufacturing,Australia,247917216,47813,OK
ACC005145,Company 5145,Retail,United Kingdom,263460136,36691,OK
ACC005146,Company 5146,Finance,USA,428068780,16563,OK
ACC005147,Company 5147,Technology,India,107370365,20605,OK
ACC005148,Company 5148,Finance,India,356711243,28413,OK
ACC005149,Company 5149,Retail,USA,74057026,27282,OK
ACC005150,Company 5150,Retail,Australia,286931324,26382,OK
ACC005151,Company 5151,Healthcare,United Kingdom,467555114,18152,OK
ACC005152,Company 5152,Manufacturing,United Kingdom,165248914,20761,OK
ACC005153,Company 5153,Healthcare,USA,329123603,9372,OK
ACC005154,Company 5154,Retail,United Kingdom,454222191,43662,OK
ACC005155,Company 5155,Technology,India,473589525,24627,OK
ACC005156,Company 5156,Manufacturing,United Kingdom,432913707,28266,OK
ACC005157,Company 5157,Retail,India,345665965,13844,OK
ACC005158,Company 5158,Retail,USA,468766667,13545,OK
ACC005159,Company 5159,Technology,Germany,399326562,15175,OK
ACC005160,Company 5160,Technology,United Kingdom,36759315,11016,OK
ACC005161,Company 5161,Healthcare,Australia,292747436,17286,OK
ACC005162,Company 5162,Retail,USA,343361833,5545,OK
ACC005163,Company 5163,Technology,United Kingdom,34920581,15055,OK
ACC005164,Company 5164,Retail,USA,489256255,45459,OK
ACC005165,Company 5165,Healthcare,USA,34770587,30728,OK
ACC005166,Company 5166,Retail,Australia,191296576,44215,OK
ACC005167,Company 5167,Manufacturing,United Kingdom,58017596,8002,OK
ACC005168,Company 5168,Manufacturing,United Kingdom,333956212,36139,OK
ACC005169,Company 5169,Manufacturing,United Kingdom,194180914,5694,OK
ACC005170,Company 5170,Technology,USA,114904771,19280,OK
ACC005171,Company 5171,Healthcare,United Kingdom,186104828,14146,OK
ACC005172,Company 5172,Finance,Australia,350572087,22308,OK
ACC005173,Company 5173,Finance,Germany,393840317,32205,OK
ACC005174,Company 5174,Healthcare,United Kingdom,208885689,30524,OK
ACC005175,Company 5175,Healthcare,India,39058429,18322,OK
ACC005176,Company 5176,Finance,Australia,499592191,20164,OK
ACC005177,Company 5177,Retail,United Kingdom,368810855,22725,OK
ACC005178,Company 5178,Finance,United Kingdom,391476464,3773,OK
ACC005179,Company 5179,Finance,Germany,233715357,31810,OK
ACC005180,Company 5180,Manufacturing,United Kingdom,55643066,35651,OK
ACC005181,Company 5181,Manufacturing,India,239453002,16603,OK
ACC005182,Company 5182,Technology,USA,152584519,30347,OK
ACC005183,Company 5183,Manufacturing,USA,331039945,14523,OK
ACC005184,Company 5184,Technology,Germany,386568401,5227,OK
ACC005185,Company 5185,Healthcare,United Kingdom,166255713,46852,OK
ACC005186,Company 5186,Finance,United Kingdom,19717858,19350,OK
ACC005187,Company 5187,Manufacturing,India,360410337,30226,OK
ACC005188,Company 5188,Healthcare,Germany,287822123,18973,OK
ACC005189,Company 5189,Healthcare,India,256887084,8105,OK
ACC005190,Company 5190,Retail,USA,311428542,5761,OK
ACC005191,Company 5191,Retail,Germany,246017411,37626,OK
ACC005192,Company 5192,Manufacturing,USA,223645211,36687,OK
ACC005193,Company 5193,Finance,USA,171614403,46048,OK
ACC005194,Company 5194,Technology,USA,19871737,30555,OK
ACC005195,Company 5195,Finance,USA,150329022,34412,OK
ACC005196,Company 5196,Technology,Australia,143070798,33945,OK
ACC005197,Company 5197,Manufacturing,USA,41912077,27493,OK
ACC005198,Company 5198,Healthcare,India,149404383,3515,OK
ACC005199,Company 5199,Retail,Germany,247180553,33603,OK
ACC005200,Company 5200,Finance,USA,358655278,1617,OK
ACC005201,Company 5201,Technology,Germany,171479405,39557,OK
ACC005202,Company 5202,Finance,United Kingdom,193052564,35410,OK
ACC005203,Company 5203,Healthcare,United Kingdom,144710401,20647,OK
ACC005204,Company 5204,Manufacturing,India,406008850,19707,OK
ACC005205,Company 5205,Healthcare,India,30779063,32484,OK
ACC005206,Company 5206,Healthcare,USA,285746262,24973,OK
ACC005207,Company 5207,Technology,USA,185906676,10760,OK
ACC005208,Company 5208,Finance,United Kingdom,148736475,43393,OK
ACC005209,Company 5209,Finance,USA,178096738,18450,OK
ACC005210,Company 5210,Retail,USA,207665513,25334,OK
ACC005211,Company 5211,Manufacturing,USA,330451173,5438,OK
ACC005212,Company 5212,Technology,United Kingdom,267281495,26847,OK
ACC005213,Company 5213,Retail,Australia,104685726,41306,OK
ACC005214,Company 5214,Retail,USA,441788359,43462,OK
ACC005215,Company 5215,Technology,Australia,459967933,24930,OK
ACC005216,Company 5216,Manufacturing,USA,392097124,17468,OK
ACC005217,Company 5217,Technology,United Kingdom,432344623,2701,OK
ACC005218,Company 5218,Technology,Germany,253368479,9403,OK
ACC005219,Company 5219,Healthcare,India,180026351,16061,OK
ACC005220,Company 5220,Healthcare,USA,179181080,22972,OK
ACC005221,Company 5221,Manufacturing,Germany,398042786,591,OK
ACC005222,Company 5222,Healthcare,Germany,292930571,24975,OK
ACC005223,Company 5223,Retail,USA,57476294,9549,OK
ACC005224,Company 5224,Retail,United Kingdom,310779807,19443,OK
ACC005225,Company 5225,Technology,United Kingdom,436603303,19443,OK
ACC005226,Company 5226,Technology,United Kingdom,206962818,5955,OK
ACC005227,Company 5227,Retail,Australia,117280277,13006,OK
ACC005228,Company 5228,Technology,USA,55507523,44280,OK
ACC005229,Company 5229,Technology,Australia,196139665,20899,OK
ACC005230,Company 5230,Healthcare,USA,16146303,26509,OK
ACC005231,Company 5231,Retail,United Kingdom,413669732,11113,OK
ACC005232,Company 5232,Finance,India,346171551,47587,OK
