golden_lead_id,surviving_lead_id,source_lead_ids,lead_name,source,status,record_quality_score,quality_grade,survivorship_reason,records_merged_count
GOLD_LED_009638,LEA009638,LEA009638,Lead 9637,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009639,LEA009639,LEA009639,Lead 9638,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009640,LEA009640,LEA009640,Lead 9639,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009641,LEA009641,LEA009641,Lead 9640,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009642,LEA009642,LEA009642,Lead 9641,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009643,LEA009643,LEA009643,Lead 9642,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009644,LEA009644,LEA009644,Lead 9643,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009645,LEA009645,LEA009645,Lead 9644,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009646,LEA009646,LEA009646,Lead 9645,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009647,LEA009647,LEA009647,Lead 9646,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009648,LEA009648,LEA009648,Lead 9647,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009649,LEA009649,LEA009649,Lead 9648,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009650,LEA009650,LEA009650,Lead 9649,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009651,LEA009651,LEA009651,Lead 9650,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009652,LEA009652,LEA009652,Lead 9651,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009653,LEA009653,LEA009653,Lead 9652,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009654,LEA009654,LEA009654,Lead 9653,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009655,LEA009655,LEA009655,Lead 9654,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009656,LEA009656,LEA009656,Lead 9655,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009657,LEA009657,LEA009657,Lead 9656,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009658,LEA009658,LEA009658,Lead 9657,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009659,LEA009659,LEA009659,Lead 9658,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009660,LEA009660,LEA009660,Lead 9659,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009661,LEA009661,LEA009661,Lead 9660,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009662,LEA009662,LEA009662,Lead 9661,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009663,LEA009663,LEA009663,Lead 9662,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009664,LEA009664,LEA009664,Lead 9663,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009665,LEA009665,LEA009665,Lead 9664,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009666,LEA009666,LEA009666,Lead 9665,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009667,LEA009667,LEA009667,Lead 9666,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009668,LEA009668,LEA009668,Lead 9667,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009669,LEA009669,LEA009669,Lead 9668,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009670,LEA009670,LEA009670,Lead 9669,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009671,LEA009671,LEA009671,Lead 9670,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009672,LEA009672,LEA009672,Lead 9671,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009673,LEA009673,LEA009673,Lead 9672,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009674,LEA009674,LEA009674,Lead 9673,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009675,LEA009675,LEA009675,Lead 9674,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009676,LEA009676,LEA009676,Lead 9675,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009677,LEA009677,LEA009677,Lead 9676,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009678,LEA009678,LEA009678,Lead 9677,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009679,LEA009679,LEA009679,Lead 9678,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009680,LEA009680,LEA009680,Lead 9679,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009681,LEA009681,LEA009681,Lead 9680,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009682,LEA009682,LEA009682,Lead 9681,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009683,LEA009683,LEA009683,Lead 9682,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009684,LEA009684,LEA009684,Lead 9683,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009685,LEA009685,LEA009685,Lead 9684,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009686,LEA009686,LEA009686,Lead 9685,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009687,LEA009687,LEA009687,Lead 9686,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009688,LEA009688,LEA009688,Lead 9687,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009689,LEA009689,LEA009689,Lead 9688,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009690,LEA009690,LEA009690,Lead 9689,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009691,LEA009691,LEA009691,Lead 9690,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009692,LEA009692,LEA009692,Lead 9691,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009693,LEA009693,LEA009693,Lead 9692,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009694,LEA009694,LEA009694,Lead 9693,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009695,LEA009695,LEA009695,Lead 9694,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009696,LEA009696,LEA009696,Lead 9695,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009697,LEA009697,LEA009697,Lead 9696,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009698,LEA009698,LEA009698,Lead 9697,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009699,LEA009699,LEA009699,Lead 9698,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009700,LEA009700,LEA009700,Lead 9699,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009701,LEA009701,LEA009701,Lead 9700,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009702,LEA009702,LEA009702,Lead 9701,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009703,LEA009703,LEA009703,Lead 9702,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009704,LEA009704,LEA009704,Lead 9703,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009705,LEA009705,LEA009705,Lead 9704,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009706,LEA009706,LEA009706,Lead 9705,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009707,LEA009707,LEA009707,Lead 9706,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009708,LEA009708,LEA009708,Lead 9707,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009709,LEA009709,LEA009709,Lead 9708,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009710,LEA009710,LEA009710,Lead 9709,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009711,LEA009711,LEA009711,Lead 9710,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009712,LEA009712,LEA009712,Lead 9711,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009713,LEA009713,LEA009713,Lead 9712,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009714,LEA009714,LEA009714,Lead 9713,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009715,LEA009715,LEA009715,Lead 9714,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009716,LEA009716,LEA009716,Lead 9715,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009717,LEA009717,LEA009717,Lead 9716,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009718,LEA009718,LEA009718,Lead 9717,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009719,LEA009719,LEA009719,Lead 9718,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009720,LEA009720,LEA009720,Lead 9719,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009721,LEA009721,LEA009721,Lead 9720,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009722,LEA009722,LEA009722,Lead 9721,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009723,LEA009723,LEA009723,Lead 9722,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009724,LEA009724,LEA009724,Lead 9723,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009725,LEA009725,LEA009725,Lead 9724,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009726,LEA009726,LEA009726,Lead 9725,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009727,LEA009727,LEA009727,Lead 9726,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009728,LEA009728,LEA009728,Lead 9727,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009729,LEA009729,LEA009729,Lead 9728,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009730,LEA009730,LEA009730,Lead 9729,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009731,LEA009731,LEA009731,Lead 9730,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009732,LEA009732,LEA009732,Lead 9731,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009733,LEA009733,LEA009733,Lead 9732,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009734,LEA009734,LEA009734,Lead 9733,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009735,LEA009735,LEA009735,Lead 9734,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009736,LEA009736,LEA009736,Lead 9735,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009737,LEA009737,LEA009737,Lead 9736,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009738,LEA009738,LEA009738,Lead 9737,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009739,LEA009739,LEA009739,Lead 9738,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009740,LEA009740,LEA009740,Lead 9739,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009741,LEA009741,LEA009741,Lead 9740,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009742,LEA009742,LEA009742,Lead 9741,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009743,LEA009743,LEA009743,Lead 9742,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009744,LEA009744,LEA009744,Lead 9743,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009745,LEA009745,LEA009745,Lead 9744,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009746,LEA009746,LEA009746,Lead 9745,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009747,LEA009747,LEA009747,Lead 9746,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009748,LEA009748,LEA009748,Lead 9747,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009749,LEA009749,LEA009749,Lead 9748,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009750,LEA009750,LEA009750,Lead 9749,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009751,LEA009751,LEA009751,Lead 9750,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009752,LEA009752,LEA009752,Lead 9751,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009753,LEA009753,LEA009753,Lead 9752,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009754,LEA009754,LEA009754,Lead 9753,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009755,LEA009755,LEA009755,Lead 9754,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009756,LEA009756,LEA009756,Lead 9755,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009757,LEA009757,LEA009757,Lead 9756,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009758,LEA009758,LEA009758,Lead 9757,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009759,LEA009759,LEA009759,Lead 9758,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009760,LEA009760,LEA009760,Lead 9759,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009761,LEA009761,LEA009761,Lead 9760,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009762,LEA009762,LEA009762,Lead 9761,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009763,LEA009763,LEA009763,Lead 9762,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009764,LEA009764,LEA009764,Lead 9763,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009765,LEA009765,LEA009765,Lead 9764,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009766,LEA009766,LEA009766,Lead 9765,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009767,LEA009767,LEA009767,Lead 9766,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009768,LEA009768,LEA009768,Lead 9767,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009769,LEA009769,LEA009769,Lead 9768,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009770,LEA009770,LEA009770,Lead 9769,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009771,LEA009771,LEA009771,Lead 9770,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009772,LEA009772,LEA009772,Lead 9771,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009773,LEA009773,LEA009773,Lead 9772,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009774,LEA009774,LEA009774,Lead 9773,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009775,LEA009775,LEA009775,Lead 9774,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009776,LEA009776,LEA009776,Lead 9775,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009777,LEA009777,LEA009777,Lead 9776,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009778,LEA009778,LEA009778,Lead 9777,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009779,LEA009779,LEA009779,Lead 9778,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009780,LEA009780,LEA009780,Lead 9779,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009781,LEA009781,LEA009781,Lead 9780,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009782,LEA009782,LEA009782,Lead 9781,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009783,LEA009783,LEA009783,Lead 9782,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009784,LEA009784,LEA009784,Lead 9783,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009785,LEA009785,LEA009785,Lead 9784,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009786,LEA009786,LEA009786,Lead 9785,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009787,LEA009787,LEA009787,Lead 9786,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009788,LEA009788,LEA009788,Lead 9787,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009789,LEA009789,LEA009789,Lead 9788,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009790,LEA009790,LEA009790,Lead 9789,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009791,LEA009791,LEA009791,Lead 9790,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009792,LEA009792,LEA009792,Lead 9791,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009793,LEA009793,LEA009793,Lead 9792,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009794,LEA009794,LEA009794,Lead 9793,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009795,LEA009795,LEA009795,Lead 9794,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009796,LEA009796,LEA009796,Lead 9795,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009797,LEA009797,LEA009797,Lead 9796,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009798,LEA009798,LEA009798,Lead 9797,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009799,LEA009799,LEA009799,Lead 9798,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009800,LEA009800,LEA009800,Lead 9799,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009801,LEA009801,LEA009801,Lead 9800,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009802,LEA009802,LEA009802,Lead 9801,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009803,LEA009803,LEA009803,Lead 9802,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009804,LEA009804,LEA009804,Lead 9803,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009805,LEA009805,LEA009805,Lead 9804,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009806,LEA009806,LEA009806,Lead 9805,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009807,LEA009807,LEA009807,Lead 9806,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009808,LEA009808,LEA009808,Lead 9807,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009809,LEA009809,LEA009809,Lead 9808,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009810,LEA009810,LEA009810,Lead 9809,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009811,LEA009811,LEA009811,Lead 9810,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009812,LEA009812,LEA009812,Lead 9811,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009813,LEA009813,LEA009813,Lead 9812,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009814,LEA009814,LEA009814,Lead 9813,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009815,LEA009815,LEA009815,Lead 9814,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009816,LEA009816,LEA009816,Lead 9815,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009817,LEA009817,LEA009817,Lead 9816,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009818,LEA009818,LEA009818,Lead 9817,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009819,LEA009819,LEA009819,Lead 9818,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009820,LEA009820,LEA009820,Lead 9819,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009821,LEA009821,LEA009821,Lead 9820,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009822,LEA009822,LEA009822,Lead 9821,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009823,LEA009823,LEA009823,Lead 9822,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009824,LEA009824,LEA009824,Lead 9823,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009825,LEA009825,LEA009825,Lead 9824,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009826,LEA009826,LEA009826,Lead 9825,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009827,LEA009827,LEA009827,Lead 9826,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009828,LEA009828,LEA009828,Lead 9827,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009829,LEA009829,LEA009829,Lead 9828,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009830,LEA009830,LEA009830,Lead 9829,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009831,LEA009831,LEA009831,Lead 9830,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009832,LEA009832,LEA009832,Lead 9831,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009833,LEA009833,LEA009833,Lead 9832,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009834,LEA009834,LEA009834,Lead 9833,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009835,LEA009835,LEA009835,Lead 9834,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009836,LEA009836,LEA009836,Lead 9835,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009837,LEA009837,LEA009837,Lead 9836,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009838,LEA009838,LEA009838,Lead 9837,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_009839,LEA009839,LEA009839,Lead 9838,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_009840,LEA009840,LEA009840,Lead 9839,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_009841,LEA009841,LEA009841,Lead 9840,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_009842,LEA009842,LEA009842,Lead 9841,LinkedIn,Working,75.0,C,Highest record_quality_score,1
