account_id,account_name,industry,country,annual_revenue,employee_count
ACC006038,Company 6038,Technology,USA,115726370,10190
ACC006039,Company 6039,Finance,USA,388576794,16319
ACC006040,Company 6040,Finance,Australia,87076485,29120
ACC006041,Company 6041,Technology,USA,186639808,17382
ACC006042,Company 6042,Technology,United Kingdom,434297608,6459
ACC006043,Company 6043,Manufacturing,United Kingdom,384937618,39218
ACC006044,Company 6044,Technology,Australia,300143678,37605
ACC006045,Company 6045,Healthcare,U.S.,126883512,25615
ACC006046,Company 6046,Healthcare,UK,214652071,26033
ACC006047,Company 6047,Healthcare,United Kingdom,18776301,20077
ACC006048,Company 6048,Technology,USA,62056795,8746
ACC006049,Company 6049,Technology,India,407688192,16638
ACC006050,Company 6050,Retail,Australia,136522054,10257
ACC006051,Company 6051,Healthcare,USA,72825115,5799
ACC006052,Company 6052,Finance,Germany,479714944,19530
ACC006053,Company 6053,Retail,USA,180555563,49465
ACC006054,Company 6054,Technology,United States,331198196,21954
ACC006055,Company 6055,Retail,UK,99271325,6406
ACC006056,Company 6056,Retail,USA,76901804,1916
ACC006057,Company 6057,Retail,UK,76511054,29624
ACC006058,Company 6058,Technology,USA,369737665,39217
ACC006059,Company 6059,Technology,Australia,401323403,34595
ACC006060,Company 6060,Finance,Germany,74471415,19797
ACC006061,Company 6061,Manufacturing,USA,246567439,37844
ACC006062,Company 6062,Finance,United Kingdom,119669500,42887
ACC006063,Company 6063,Retail,Germany,271050920,47903
ACC006064,Company 6064,Manufacturing,United States,375954618,11485
ACC006065,Company 6065,Finance,Germany,207776828,25010
ACC006066,Company 6066,Finance,India,126661400,6300
ACC006067,Company 6067,Manufacturing,Germany,53597105,13766
ACC006068,Company 6068,Technology,U.S.,367404824,16113
ACC006069,Company 6069,Manufacturing,USA,215200684,37594
ACC006070,Company 6070,Technology,UK,84000669,44522
ACC006071,Company 6071,Finance,United Kingdom,134005242,19787
ACC006072,Company 6072,Healthcare,United Kingdom,74031689,42892
ACC006073,Company 6073,Retail,United Kingdom,304010246,2985
ACC006074,Company 6074,Technology,India,396152014,28368
ACC006075,Company 6075,Retail,Germany,353256745,41100
ACC006076,Company 6076,Healthcare,India,481890418,21736
ACC006077,Company 6077,Technology,Germany,286865168,47118
ACC006078,Company 6078,Technology,India,281003047,3050
ACC006079,Company 6079,Healthcare,Germany,385632147,16373
ACC006080,Company 6080,Technology,USA,189847185,1970
ACC006081,Company 6081,Technology,United States,247046029,6966
ACC006082,Company 6082,Retail,Germany,208320874,10042
ACC006083,Company 6083,Finance,UK,401177860,40200
ACC006084,Company 6084,Healthcare,USA,419827742,40160
ACC006085,Company 6085,Healthcare,Australia,284672171,40349
ACC006086,Company 6086,Manufacturing,Germany,272509172,34660
ACC006087,Company 6087,Healthcare,U.S.,323929584,9338
ACC006088,Company 6088,Healthcare,India,284027867,2748
ACC006089,Company 6089,Healthcare,United Kingdom,275575891,8653
ACC006090,Company 6090,Healthcare,UK,145169983,31224
ACC006091,Company 6091,Retail,India,317367902,27140
ACC006092,Company 6092,Manufacturing,United Kingdom,371299110,28248
ACC006093,Company 6093,Finance,United Kingdom,172701143,24774
ACC006094,Company 6094,Manufacturing,USA,93236425,25128
ACC006095,Company 6095,Technology,United Kingdom,451707358,7005
ACC006096,Company 6096,Healthcare,U.S.,300807219,15416
ACC006097,Company 6097,Finance,United Kingdom,444431078,26280
ACC006098,Company 6098,Retail,Germany,334333146,19467
ACC006099,Company 6099,Manufacturing,USA,364667191,1321
ACC006100,Company 6100,Technology,Australia,415098777,16766
ACC006101,Company 6101,Finance,U.S.,293041121,48393
ACC006102,Company 6102,Manufacturing,India,265349879,22533
ACC006103,Company 6103,Healthcare,Australia,455368561,3994
ACC006104,Company 6104,Healthcare,Australia,171422046,101
ACC006105,Company 6105,Manufacturing,India,57453734,43746
ACC006106,Company 6106,Manufacturing,UK,368025840,47541
ACC006107,Company 6107,Healthcare,United States,306381550,9666
ACC006108,Company 6108,Retail,U.S.,259172754,33761
ACC006109,Company 6109,Retail,Germany,356781587,23231
ACC006110,Company 6110,Technology,India,434786603,6838
ACC006111,Company 6111,Finance,U.S.,9782907,14448
ACC006112,Company 6112,Healthcare,United Kingdom,178567364,1714
ACC006113,Company 6113,Manufacturing,United Kingdom,35829067,1582
ACC006114,Company 6114,Technology,Germany,242707595,25595
ACC006115,Company 6115,Healthcare,UK,249266435,38649
ACC006116,Company 6116,Manufacturing,UK,44397488,6916
ACC006117,Company 6117,Manufacturing,Australia,31519145,38768
ACC006118,Company 6118,Technology,India,254120187,49842
ACC006119,Company 6119,Finance,U.S.,84654537,43673
ACC006120,Company 6120,Healthcare,India,371653226,9291
ACC006121,Company 6121,Healthcare,Australia,398155823,31918
ACC006122,Company 6122,Technology,India,465030369,38543
ACC006123,Company 6123,Healthcare,U.S.,493089903,48866
ACC006124,Company 6124,Technology,U.S.,229495667,24105
ACC006125,Company 6125,Manufacturing,Australia,252854457,4727
ACC006126,Company 6126,Healthcare,U.S.,497872539,47011
ACC006127,Company 6127,Retail,United States,110679888,44870
ACC006128,Company 6128,Technology,India,122088878,15223
ACC006129,Company 6129,Healthcare,Germany,236473712,27825
ACC006130,Company 6130,Finance,USA,19461539,32589
ACC006131,Company 6131,Technology,USA,229947621,5255
ACC006132,Company 6132,Finance,United Kingdom,490940873,18089
ACC006133,Company 6133,Retail,UK,130142655,3624
ACC006134,Company 6134,Retail,India,390278681,1756
ACC006135,Company 6135,Technology,U.S.,80790814,3219
ACC006136,Company 6136,Healthcare,India,114496242,25703
ACC006137,Company 6137,Finance,India,89094141,22900
ACC006138,Company 6138,Manufacturing,Germany,267741346,2063
ACC006139,Company 6139,Technology,USA,320183713,19316
ACC006140,Company 6140,Manufacturing,Germany,261045939,16243
ACC006141,Company 6141,Manufacturing,United Kingdom,233126144,44161
ACC006142,Company 6142,Finance,U.S.,232034226,7123
ACC006143,Company 6143,Manufacturing,U.S.,103810343,33972
ACC006144,Company 6144,Finance,UK,212584253,16611
ACC006145,Company 6145,Technology,USA,366149515,20113
ACC006146,Company 6146,Healthcare,India,103780735,35916
ACC006147,Company 6147,Healthcare,USA,296421709,7022
ACC006148,Company 6148,Healthcare,Germany,209348821,13059
ACC006149,Company 6149,Finance,Australia,205400513,3282
ACC006150,Company 6150,Manufacturing,Germany,221967487,46355
ACC006151,Company 6151,Technology,U.S.,92029905,6287
ACC006152,Company 6152,Finance,India,32797454,4735
ACC006153,Company 6153,Healthcare,U.S.,96971972,27762
ACC006154,Company 6154,Retail,United States,345478512,24733
ACC006155,Company 6155,Finance,Australia,19687390,34821
ACC006156,Company 6156,Healthcare,Germany,165095515,38183
ACC006157,Company 6157,Technology,U.S.,272271218,23010
ACC006158,Company 6158,Technology,U.S.,30695729,14651
ACC006159,Company 6159,Manufacturing,USA,395000212,9371
ACC006160,Company 6160,Healthcare,United Kingdom,125601649,15810
ACC006161,Company 6161,Manufacturing,UK,456573380,21312
ACC006162,Company 6162,Healthcare,USA,35617225,312
ACC006163,Company 6163,Finance,Australia,64784266,49531
ACC006164,Company 6164,Manufacturing,India,109685568,41129
ACC006165,Company 6165,Technology,Australia,235423793,9743
ACC006166,Company 6166,Manufacturing,Australia,432790410,49682
ACC006167,Company 6167,Finance,United Kingdom,412986430,41879
ACC006168,Company 6168,Manufacturing,United States,382467574,20752
ACC006169,Company 6169,Technology,United Kingdom,43717782,18758
ACC006170,Company 6170,Finance,UK,155312548,10886
ACC006171,Company 6171,Manufacturing,Germany,12437309,21187
ACC006172,Company 6172,Finance,U.S.,260611844,11844
ACC006173,Company 6173,Finance,India,199336957,29043
ACC006174,Company 6174,Healthcare,UK,257162366,9553
ACC006175,Company 6175,Manufacturing,UK,106812226,11378
ACC006176,Company 6176,Finance,USA,436905867,10081
ACC006177,Company 6177,Technology,UK,308663073,6108
ACC006178,Company 6178,Healthcare,United States,389821130,36723
ACC006179,Company 6179,Healthcare,U.S.,470701794,7841
ACC006180,Company 6180,Finance,India,404683545,32248
ACC006181,Company 6181,Finance,USA,192539721,23418
ACC006182,Company 6182,Healthcare,United States,207909407,49139
ACC006183,Company 6183,Healthcare,United Kingdom,247236127,21160
ACC006184,Company 6184,Manufacturing,U.S.,354048050,7719
ACC006185,Company 6185,Finance,United States,164854621,15269
ACC006186,Company 6186,Healthcare,USA,12801116,2342
ACC006187,Company 6187,Retail,United States,241296686,33774
ACC006188,Company 6188,Retail,India,308521250,16394
ACC006189,Company 6189,Retail,United Kingdom,375436041,47546
ACC006190,Company 6190,Finance,Australia,282336325,27168
ACC006191,Company 6191,Healthcare,UK,84733693,24007
ACC006192,Company 6192,Technology,United Kingdom,423772988,3486
ACC006193,Company 6193,Finance,India,418944647,43666
ACC006194,Company 6194,Retail,Australia,288013948,7999
ACC006195,Company 6195,Finance,Australia,259289732,30074
ACC006196,Company 6196,Retail,U.S.,478021138,26881
ACC006197,Company 6197,Finance,United Kingdom,437823310,28266
ACC006198,Company 6198,Finance,UK,463602824,4891
ACC006199,Company 6199,Finance,U.S.,67130064,37978
ACC006200,Company 6200,Healthcare,India,13208278,30206
ACC006201,Company 6201,Technology,Australia,399538133,15870
ACC006202,Company 6202,Manufacturing,UK,7202549,31275
ACC006203,Company 6203,Manufacturing,United States,362078371,12650
ACC006204,Company 6204,Manufacturing,USA,213237819,35765
ACC006205,Company 6205,Manufacturing,Australia,425147137,7853
ACC006206,Company 6206,Healthcare,Germany,72841920,19308
ACC006207,Company 6207,Manufacturing,U.S.,309696509,19372
ACC006208,Company 6208,Healthcare,United States,373170109,25044
ACC006209,Company 6209,Technology,United Kingdom,127556308,15770
ACC006210,Company 6210,Manufacturing,U.S.,467358925,23688
ACC006211,Company 6211,Healthcare,United States,302475805,35394
ACC006212,Company 6212,Retail,USA,207071272,980
ACC006213,Company 6213,Technology,U.S.,120887739,43774
ACC006214,Company 6214,Healthcare,UK,74320687,16339
ACC006215,Company 6215,Finance,Germany,90541006,36214
ACC006216,Company 6216,Finance,UK,270777709,22978
ACC006217,Company 6217,Technology,United States,26546932,25109
ACC006218,Company 6218,Finance,United States,175278020,3857
ACC006219,Company 6219,Technology,United Kingdom,366089642,13736
ACC006220,Company 6220,Technology,Australia,275077565,8795
ACC006221,Company 6221,Healthcare,India,458165421,4979
ACC006222,Company 6222,Finance,UK,144307983,43253
ACC006223,Company 6223,Manufacturing,U.S.,482030849,15378
ACC006224,Company 6224,Healthcare,USA,229817063,19263
ACC006225,Company 6225,Manufacturing,Germany,278277981,25080
ACC006226,Company 6226,Retail,India,486815515,8165
ACC006227,Company 6227,Manufacturing,Germany,239880239,6067
ACC006228,Company 6228,Technology,USA,161843482,28872
ACC006229,Company 6229,Manufacturing,Germany,129329069,43007
ACC006230,Company 6230,Technology,Germany,404204725,43773
ACC006231,Company 6231,Retail,United Kingdom,67308266,25662
ACC006232,Company 6232,Technology,United States,464115381,48257
ACC006233,Company 6233,Technology,India,113714996,19600
ACC006234,Company 6234,Technology,USA,484725626,29029
ACC006235,Company 6235,Retail,Australia,4819626,18472
ACC006236,Company 6236,Healthcare,U.S.,33291711,6546
ACC006237,Company 6237,Technology,Australia,486226382,14158
ACC006238,Company 6238,Retail,UK,7124677,39965
ACC006239,Company 6239,Finance,U.S.,435915567,37014
ACC006240,Company 6240,Retail,Australia,383158776,30871
ACC006241,Company 6241,Technology,U.S.,62494777,23961
ACC006242,Company 6242,Manufacturing,India,441550703,35111
ACC006243,Company 6243,Healthcare,India,126940023,49883
ACC006244,Company 6244,Manufacturing,USA,139091336,2439
ACC006245,Company 6245,Technology,Australia,463787714,22186
ACC006246,Company 6246,Technology,Australia,345985698,11342
ACC006247,Company 6247,Manufacturing,United States,283412314,13301
ACC006248,Company 6248,Technology,United States,380884222,833
ACC006249,Company 6249,Retail,United States,389553285,42709
ACC006250,Company 6250,Finance,USA,441337739,31565
ACC006251,Company 6251,Finance,United States,297726246,35054
ACC006252,Company 6252,Manufacturing,USA,358648445,10450
ACC006253,Company 6253,Technology,India,325875833,9912
ACC006254,Company 6254,Technology,UK,224586793,5044
ACC006255,Company 6255,Technology,USA,234216085,13380
ACC006256,Company 6256,Healthcare,U.S.,310691296,37962
ACC006257,Company 6257,Healthcare,UK,360235413,13990
ACC006258,Company 6258,Technology,U.S.,161776191,19586
ACC006259,Company 6259,Technology,USA,186041912,36938
ACC006260,Company 6260,Healthcare,U.S.,221137974,46237
ACC006261,Company 6261,Finance,India,33002260,40576
ACC006262,Company 6262,Manufacturing,United Kingdom,193275464,49997
ACC006263,Company 6263,Finance,U.S.,141943132,15605
ACC006264,Company 6264,Healthcare,Germany,170968986,19055
ACC006265,Company 6265,Healthcare,Germany,471890425,30804
ACC006266,Company 6266,Healthcare,United States,356660002,6354
ACC006267,Company 6267,Manufacturing,UK,256011449,30510
ACC006268,Company 6268,Finance,USA,122233227,15151
ACC006269,Company 6269,Retail,Australia,249934171,44386
ACC006270,Company 6270,Technology,USA,376501930,40385
ACC006271,Company 6271,Technology,U.S.,179252969,24868
ACC006272,Company 6272,Technology,India,125454641,37468
ACC006273,Company 6273,Healthcare,United Kingdom,242007505,20583
ACC006274,Company 6274,Technology,U.S.,428808015,13212
ACC006275,Company 6275,Retail,U.S.,136743486,3599
ACC006276,Company 6276,Retail,Germany,349823614,12802
ACC006277,Company 6277,Healthcare,UK,101945520,48537
ACC006278,Company 6278,Technology,United Kingdom,288238259,41988
ACC006279,Company 6279,Finance,United States,32391570,19216
ACC006280,Company 6280,Technology,UK,311065559,41698
ACC006281,Company 6281,Technology,Germany,80610846,27865
ACC006282,Company 6282,Retail,India,243585793,6338
ACC006283,Company 6283,Finance,USA,47562229,35523
ACC006284,Company 6284,Manufacturing,USA,182423786,16740
ACC006285,Company 6285,Retail,UK,484325306,40833
ACC006286,Company 6286,Manufacturing,Germany,427383767,42130
ACC006287,Company 6287,Manufacturing,Germany,240858181,42874
ACC006288,Company 6288,Finance,UK,50117420,15607
ACC006289,Company 6289,Manufacturing,Australia,80137440,7465
ACC006290,Company 6290,Technology,United States,115149258,24445
ACC006291,Company 6291,Retail,USA,40498854,14695
ACC006292,Company 6292,Healthcare,USA,407479014,46120
ACC006293,Company 6293,Manufacturing,India,111720693,28004
ACC006294,Company 6294,Finance,United States,291527594,28441
ACC006295,Company 6295,Technology,India,129518381,14909
ACC006296,Company 6296,Technology,India,297642541,42633
ACC006297,Company 6297,Healthcare,Australia,250519985,42531
ACC006298,Company 6298,Retail,Germany,484151635,22383
ACC006299,Company 6299,Technology,United Kingdom,265365583,14627
ACC006300,Company 6300,Finance,United States,460617505,456
ACC006301,Company 6301,Technology,USA,465622016,32219
ACC006302,Company 6302,Manufacturing,Australia,63305315,40799
ACC006303,Company 6303,Manufacturing,Australia,228346206,45792
ACC006304,Company 6304,Healthcare,U.S.,341628309,15355
ACC006305,Company 6305,Technology,Australia,306631630,3227
ACC006306,Company 6306,Manufacturing,Australia,142472751,25526
ACC006307,Company 6307,Manufacturing,United Kingdom,439241337,2689
ACC006308,Company 6308,Healthcare,U.S.,100299055,40845
ACC006309,Company 6309,Finance,United Kingdom,396742120,28118
ACC006310,Company 6310,Finance,Australia,196089368,46531
ACC006311,Company 6311,Technology,Australia,159690989,10670
ACC006312,Company 6312,Finance,Australia,348751757,40014
ACC006313,Company 6313,Healthcare,United States,274254546,29447
ACC006314,Company 6314,Healthcare,U.S.,235086044,44061
ACC006315,Company 6315,Manufacturing,India,206860566,15242
ACC006316,Company 6316,Retail,U.S.,421254397,43685
ACC006317,Company 6317,Finance,United States,51821651,21437
ACC006318,Company 6318,Manufacturing,United Kingdom,286718126,8524
ACC006319,Company 6319,Technology,Australia,383228484,5668
ACC006320,Company 6320,Finance,United States,293508088,25327
ACC006321,Company 6321,Manufacturing,Germany,114608992,41971
ACC006322,Company 6322,Healthcare,United Kingdom,169107769,28286
ACC006323,Company 6323,Retail,India,228033272,33164
ACC006324,Company 6324,Finance,United States,491537857,3159
ACC006325,Company 6325,Finance,United Kingdom,14797797,5708
ACC006326,Company 6326,Manufacturing,Australia,381160299,33344
