lead_id,lead_name,source,status
LEA009220,Lead 9219,Web,Working
LEA009221,Lead 9220,LinkedIn,New
LEA009222,Lead 9221,Referral,New
LEA009223,Lead 9222,Web,Working
LEA009224,Lead 9223,Referral,Converted
LEA009225,Lead 9224,Referral,Working
LEA009226,Lead 9225,LinkedIn,New
LEA009227,Lead 9226,LinkedIn,Converted
LEA009228,Lead 9227,Referral,New
LEA009229,Lead 9228,LinkedIn,Working
LEA009230,Lead 9229,LinkedIn,Converted
LEA009231,Lead 9230,Event,Qualified
LEA009232,Lead 9231,Event,New
LEA009233,Lead 9232,Referral,Working
LEA009234,Lead 9233,Referral,New
LEA009235,Lead 9234,LinkedIn,Working
LEA009236,Lead 9235,Referral,Working
LEA009237,Lead 9236,LinkedIn,Converted
LEA009238,Lead 9237,Web,New
LEA009239,Lead 9238,Event,Qualified
LEA009240,Lead 9239,Web,New
LEA009241,Lead 9240,Web,Working
LEA009242,Lead 9241,LinkedIn,New
LEA009243,Lead 9242,LinkedIn,Qualified
LEA009244,Lead 9243,LinkedIn,New
LEA009245,Lead 9244,Event,Working
LEA009246,Lead 9245,Event,Converted
LEA009247,Lead 9246,LinkedIn,Qualified
LEA009248,Lead 9247,Referral,New
LEA009249,Lead 9248,Web,Converted
LEA009250,Lead 9249,Web,Working
LEA009251,Lead 9250,LinkedIn,New
LEA009252,Lead 9251,Event,New
LEA009253,Lead 9252,LinkedIn,Qualified
LEA009254,Lead 9253,Referral,Qualified
LEA009255,Lead 9254,Event,Working
LEA009256,Lead 9255,LinkedIn,Working
LEA009257,Lead 9256,LinkedIn,New
LEA009258,Lead 9257,Referral,New
LEA009259,Lead 9258,Event,New
LEA009260,Lead 9259,Referral,New
LEA009261,Lead 9260,LinkedIn,Converted
LEA009262,Lead 9261,Web,Converted
LEA009263,Lead 9262,Web,Converted
LEA009264,Lead 9263,Referral,Working
LEA009265,Lead 9264,LinkedIn,Converted
LEA009266,Lead 9265,Web,Working
LEA009267,Lead 9266,LinkedIn,Qualified
LEA009268,Lead 9267,Event,New
LEA009269,Lead 9268,Event,Working
LEA009270,Lead 9269,Referral,Converted
LEA009271,Lead 9270,Referral,Working
LEA009272,Lead 9271,LinkedIn,Converted
LEA009273,Lead 9272,Web,Converted
LEA009274,Lead 9273,Event,Working
LEA009275,Lead 9274,Event,Qualified
LEA009276,Lead 9275,LinkedIn,Working
LEA009277,Lead 9276,LinkedIn,New
LEA009278,Lead 9277,LinkedIn,Working
LEA009279,Lead 9278,Web,Qualified
LEA009280,Lead 9279,Event,Working
LEA009281,Lead 9280,Event,Qualified
LEA009282,Lead 9281,Web,Converted
LEA009283,Lead 9282,LinkedIn,Working
LEA009284,Lead 9283,LinkedIn,Converted
LEA009285,Lead 9284,Referral,Converted
LEA009286,Lead 9285,Referral,Qualified
LEA009287,Lead 9286,Event,Qualified
LEA009288,Lead 9287,LinkedIn,Working
LEA009289,Lead 9288,LinkedIn,Qualified
LEA009290,Lead 9289,Web,Converted
LEA009291,Lead 9290,Event,Working
LEA009292,Lead 9291,Event,Qualified
LEA009293,Lead 9292,Referral,Converted
LEA009294,Lead 9293,Event,Working
LEA009295,Lead 9294,LinkedIn,Converted
LEA009296,Lead 9295,Web,Working
LEA009297,Lead 9296,Referral,Working
LEA009298,Lead 9297,LinkedIn,Converted
LEA009299,Lead 9298,Referral,Working
LEA009300,Lead 9299,Referral,Working
LEA009301,Lead 9300,Referral,New
LEA009302,Lead 9301,Event,Qualified
LEA009303,Lead 9302,Referral,New
LEA009304,Lead 9303,Referral,New
LEA009305,Lead 9304,LinkedIn,Converted
LEA009306,Lead 9305,Referral,New
LEA009307,Lead 9306,Referral,Qualified
LEA009308,Lead 9307,Event,New
LEA009309,Lead 9308,Referral,Converted
LEA009310,Lead 9309,LinkedIn,Working
LEA009311,Lead 9310,Referral,Qualified
LEA009312,Lead 9311,Web,New
LEA009313,Lead 9312,Event,New
LEA009314,Lead 9313,LinkedIn,Working
LEA009315,Lead 9314,Web,Converted
LEA009316,Lead 9315,LinkedIn,Qualified
LEA009317,Lead 9316,Referral,Working
LEA009318,Lead 9317,Referral,Converted
LEA009319,Lead 9318,Web,Qualified
LEA009320,Lead 9319,Web,Qualified
LEA009321,Lead 9320,LinkedIn,Working
LEA009322,Lead 9321,Web,Qualified
LEA009323,Lead 9322,Referral,New
LEA009324,Lead 9323,Referral,Qualified
LEA009325,Lead 9324,LinkedIn,Working
LEA009326,Lead 9325,LinkedIn,Qualified
LEA009327,Lead 9326,Referral,New
LEA009328,Lead 9327,LinkedIn,Qualified
LEA009329,Lead 9328,Referral,Working
LEA009330,Lead 9329,Web,Working
LEA009331,Lead 9330,Web,Converted
LEA009332,Lead 9331,LinkedIn,Working
LEA009333,Lead 9332,Event,Working
LEA009334,Lead 9333,Web,Qualified
LEA009335,Lead 9334,Event,Qualified
LEA009336,Lead 9335,Web,Working
LEA009337,Lead 9336,Web,Qualified
LEA009338,Lead 9337,Web,Working
LEA009339,Lead 9338,LinkedIn,Working
LEA009340,Lead 9339,Event,Working
LEA009341,Lead 9340,LinkedIn,Working
LEA009342,Lead 9341,Web,Qualified
LEA009343,Lead 9342,Event,Converted
LEA009344,Lead 9343,Event,Converted
LEA009345,Lead 9344,LinkedIn,Qualified
LEA009346,Lead 9345,Referral,Working
LEA009347,Lead 9346,Event,Qualified
LEA009348,Lead 9347,Web,Converted
LEA009349,Lead 9348,Referral,New
LEA009350,Lead 9349,Event,Qualified
LEA009351,Lead 9350,LinkedIn,Converted
LEA009352,Lead 9351,Web,Working
LEA009353,Lead 9352,Event,Converted
LEA009354,Lead 9353,Web,Qualified
LEA009355,Lead 9354,Event,Converted
LEA009356,Lead 9355,Web,Working
LEA009357,Lead 9356,Web,New
LEA009358,Lead 9357,Event,Converted
LEA009359,Lead 9358,Event,New
LEA009360,Lead 9359,LinkedIn,Converted
LEA009361,Lead 9360,Web,New
LEA009362,Lead 9361,LinkedIn,Qualified
LEA009363,Lead 9362,Referral,Qualified
LEA009364,Lead 9363,Event,Working
LEA009365,Lead 9364,Referral,Qualified
LEA009366,Lead 9365,Referral,New
LEA009367,Lead 9366,LinkedIn,Qualified
LEA009368,Lead 9367,LinkedIn,Converted
LEA009369,Lead 9368,Referral,Qualified
LEA009370,Lead 9369,Web,New
LEA009371,Lead 9370,LinkedIn,New
LEA009372,Lead 9371,LinkedIn,Working
LEA009373,Lead 9372,Web,Qualified
LEA009374,Lead 9373,Web,Converted
LEA009375,Lead 9374,LinkedIn,Converted
LEA009376,Lead 9375,LinkedIn,Working
LEA009377,Lead 9376,Referral,Qualified
LEA009378,Lead 9377,Event,Converted
LEA009379,Lead 9378,Event,Qualified
LEA009380,Lead 9379,LinkedIn,New
LEA009381,Lead 9380,Event,Working
LEA009382,Lead 9381,Event,Qualified
LEA009383,Lead 9382,Event,New
LEA009384,Lead 9383,Referral,Qualified
LEA009385,Lead 9384,Referral,Converted
LEA009386,Lead 9385,Referral,Working
LEA009387,Lead 9386,Event,New
LEA009388,Lead 9387,Referral,Working
LEA009389,Lead 9388,Event,Qualified
LEA009390,Lead 9389,LinkedIn,Working
LEA009391,Lead 9390,Web,Converted
LEA009392,Lead 9391,Web,New
LEA009393,Lead 9392,LinkedIn,Qualified
LEA009394,Lead 9393,LinkedIn,New
LEA009395,Lead 9394,Event,Converted
LEA009396,Lead 9395,LinkedIn,New
LEA009397,Lead 9396,LinkedIn,Converted
LEA009398,Lead 9397,Web,Working
LEA009399,Lead 9398,LinkedIn,Working
LEA009400,Lead 9399,Event,New
LEA009401,Lead 9400,LinkedIn,New
LEA009402,Lead 9401,LinkedIn,Working
LEA009403,Lead 9402,Web,Converted
LEA009404,Lead 9403,Event,New
LEA009405,Lead 9404,Web,New
LEA009406,Lead 9405,Referral,Qualified
LEA009407,Lead 9406,Event,Working
LEA009408,Lead 9407,LinkedIn,New
LEA009409,Lead 9408,Referral,Converted
LEA009410,Lead 9409,Web,Working
LEA009411,Lead 9410,LinkedIn,New
LEA009412,Lead 9411,Referral,New
LEA009413,Lead 9412,Web,Working
LEA009414,Lead 9413,Web,New
LEA009415,Lead 9414,Referral,Converted
LEA009416,Lead 9415,Referral,New
LEA009417,Lead 9416,LinkedIn,New
LEA009418,Lead 9417,LinkedIn,Qualified
LEA009419,Lead 9418,Referral,Converted
LEA009420,Lead 9419,LinkedIn,Converted
LEA009421,Lead 9420,Event,Working
LEA009422,Lead 9421,Web,Working
LEA009423,Lead 9422,Referral,New
LEA009424,Lead 9423,Event,Working
LEA009425,Lead 9424,LinkedIn,Qualified
LEA009426,Lead 9425,LinkedIn,Qualified
LEA009427,Lead 9426,Referral,Converted
LEA009428,Lead 9427,Referral,Converted
LEA009429,Lead 9428,Web,Qualified
LEA009430,Lead 9429,Web,Qualified
LEA009431,Lead 9430,Event,New
LEA009432,Lead 9431,Web,Converted
LEA009433,Lead 9432,Referral,Converted
LEA009434,Lead 9433,Web,New
LEA009435,Lead 9434,Event,Working
LEA009436,Lead 9435,Event,Qualified
LEA009437,Lead 9436,LinkedIn,Working
LEA009438,Lead 9437,Event,Converted
LEA009439,Lead 9438,Event,Qualified
LEA009440,Lead 9439,Web,Converted
LEA009441,Lead 9440,Web,Working
LEA009442,Lead 9441,Referral,Working
LEA009443,Lead 9442,Web,Qualified
LEA009444,Lead 9443,Web,Converted
LEA009445,Lead 9444,LinkedIn,New
LEA009446,Lead 9445,Event,Converted
LEA009447,Lead 9446,Event,Qualified
LEA009448,Lead 9447,LinkedIn,Working
LEA009449,Lead 9448,Referral,Converted
LEA009450,Lead 9449,Event,Working
LEA009451,Lead 9450,Referral,Working
LEA009452,Lead 9451,LinkedIn,Converted
LEA009453,Lead 9452,LinkedIn,Working
LEA009454,Lead 9453,Web,Working
LEA009455,Lead 9454,LinkedIn,Qualified
LEA009456,Lead 9455,Web,Qualified
LEA009457,Lead 9456,Referral,Working
LEA009458,Lead 9457,Referral,New
LEA009459,Lead 9458,Web,Qualified
LEA009460,Lead 9459,Referral,Converted
LEA009461,Lead 9460,Event,Converted
LEA009462,Lead 9461,Event,Converted
LEA009463,Lead 9462,Referral,New
LEA009464,Lead 9463,Event,Working
LEA009465,Lead 9464,Event,Working
LEA009466,Lead 9465,Referral,Converted
LEA009467,Lead 9466,Event,Working
LEA009468,Lead 9467,Event,Working
LEA009469,Lead 9468,Event,New
LEA009470,Lead 9469,Event,Qualified
LEA009471,Lead 9470,Event,Converted
LEA009472,Lead 9471,Event,Working
LEA009473,Lead 9472,Web,Converted
LEA009474,Lead 9473,Web,Working
LEA009475,Lead 9474,LinkedIn,Qualified
LEA009476,Lead 9475,Web,Converted
LEA009477,Lead 9476,Web,Working
LEA009478,Lead 9477,Web,Qualified
LEA009479,Lead 9478,Web,Working
LEA009480,Lead 9479,Web,Working
LEA009481,Lead 9480,LinkedIn,New
LEA009482,Lead 9481,Referral,Qualified
LEA009483,Lead 9482,Web,Converted
LEA009484,Lead 9483,LinkedIn,Qualified
LEA009485,Lead 9484,LinkedIn,New
LEA009486,Lead 9485,LinkedIn,New
LEA009487,Lead 9486,LinkedIn,Working
LEA009488,Lead 9487,Web,New
LEA009489,Lead 9488,Web,Working
LEA009490,Lead 9489,Referral,New
LEA009491,Lead 9490,LinkedIn,New
LEA009492,Lead 9491,Referral,Qualified
LEA009493,Lead 9492,Web,New
LEA009494,Lead 9493,Referral,Working
LEA009495,Lead 9494,Event,Qualified
LEA009496,Lead 9495,Referral,New
LEA009497,Lead 9496,Web,Converted
LEA009498,Lead 9497,LinkedIn,Converted
LEA009499,Lead 9498,Referral,Converted
LEA009500,Lead 9499,Web,Working
LEA009501,Lead 9500,Referral,New
LEA009502,Lead 9501,Referral,Converted
LEA009503,Lead 9502,Referral,Qualified
LEA009504,Lead 9503,Web,Qualified
LEA009505,Lead 9504,Referral,Qualified
LEA009506,Lead 9505,Event,Qualified
LEA009507,Lead 9506,LinkedIn,Qualified
LEA009508,Lead 9507,Web,Converted
LEA009509,Lead 9508,Event,Qualified
LEA009510,Lead 9509,Referral,Qualified
LEA009511,Lead 9510,LinkedIn,Qualified
LEA009512,Lead 9511,Referral,New
LEA009513,Lead 9512,Web,New
LEA009514,Lead 9513,LinkedIn,Working
LEA009515,Lead 9514,Web,Converted
LEA009516,Lead 9515,Web,Qualified
LEA009517,Lead 9516,Event,New
LEA009518,Lead 9517,Event,New
LEA009519,Lead 9518,Web,New
LEA009520,Lead 9519,Event,Qualified
LEA009521,Lead 9520,Web,Converted
LEA009522,Lead 9521,Web,Working
LEA009523,Lead 9522,Web,New
LEA009524,Lead 9523,Web,New
LEA009525,Lead 9524,LinkedIn,Working
LEA009526,Lead 9525,LinkedIn,Converted
LEA009527,Lead 9526,Referral,Qualified
LEA009528,Lead 9527,Web,New
LEA009529,Lead 9528,Referral,Qualified
LEA009530,Lead 9529,Web,Converted
LEA009531,Lead 9530,Web,Converted
LEA009532,Lead 9531,Web,Working
LEA009533,Lead 9532,Event,Working
LEA009534,Lead 9533,Web,Converted
LEA009535,Lead 9534,Web,Working
LEA009536,Lead 9535,LinkedIn,New
LEA009537,Lead 9536,Referral,Converted
LEA009538,Lead 9537,Referral,Converted
LEA009539,Lead 9538,LinkedIn,New
LEA009540,Lead 9539,Referral,Converted
LEA009541,Lead 9540,Referral,New
LEA009542,Lead 9541,Web,Converted
LEA009543,Lead 9542,Web,Working
LEA009544,Lead 9543,Event,Working
LEA009545,Lead 9544,Referral,Working
LEA009546,Lead 9545,LinkedIn,Converted
LEA009547,Lead 9546,LinkedIn,Converted
LEA009548,Lead 9547,Referral,New
LEA009549,Lead 9548,Referral,Converted
LEA009550,Lead 9549,LinkedIn,New
LEA009551,Lead 9550,Event,New
LEA009552,Lead 9551,Web,Converted
LEA009553,Lead 9552,LinkedIn,New
LEA009554,Lead 9553,Web,New
LEA009555,Lead 9554,Event,Working
LEA009556,Lead 9555,Web,Working
LEA009557,Lead 9556,Web,Qualified
LEA009558,Lead 9557,Event,Working
LEA009559,Lead 9558,Web,Working
LEA009560,Lead 9559,Referral,New
LEA009561,Lead 9560,Event,Qualified
LEA009562,Lead 9561,LinkedIn,New
LEA009563,Lead 9562,Web,Converted
LEA009564,Lead 9563,LinkedIn,Working
LEA009565,Lead 9564,Event,Qualified
LEA009566,Lead 9565,Referral,New
LEA009567,Lead 9566,Web,Qualified
LEA009568,Lead 9567,Web,Converted
LEA009569,Lead 9568,Event,New
LEA009570,Lead 9569,Referral,Qualified
LEA009571,Lead 9570,Event,New
LEA009572,Lead 9571,LinkedIn,Converted
LEA009573,Lead 9572,LinkedIn,Working
LEA009574,Lead 9573,Web,Qualified
LEA009575,Lead 9574,LinkedIn,New
LEA009576,Lead 9575,Web,New
LEA009577,Lead 9576,Referral,New
LEA009578,Lead 9577,Event,Qualified
LEA009579,Lead 9578,Web,Working
LEA009580,Lead 9579,Referral,Converted
LEA009581,Lead 9580,Referral,Converted
LEA009582,Lead 9581,Event,Converted
LEA009583,Lead 9582,LinkedIn,Converted
LEA009584,Lead 9583,LinkedIn,Qualified
LEA009585,Lead 9584,LinkedIn,Qualified
LEA009586,Lead 9585,Event,Qualified
LEA009587,Lead 9586,Referral,Converted
LEA009588,Lead 9587,LinkedIn,New
LEA009589,Lead 9588,Referral,Qualified
LEA009590,Lead 9589,Event,Converted
LEA009591,Lead 9590,Referral,Qualified
LEA009592,Lead 9591,Referral,New
LEA009593,Lead 9592,Referral,Qualified
LEA009594,Lead 9593,Event,Qualified
LEA009595,Lead 9594,Event,New
LEA009596,Lead 9595,LinkedIn,New
LEA009597,Lead 9596,Referral,New
LEA009598,Lead 9597,Web,New
LEA009599,Lead 9598,LinkedIn,Working
LEA009600,Lead 9599,LinkedIn,Qualified
LEA009601,Lead 9600,Event,Qualified
LEA009602,Lead 9601,Event,New
LEA009603,Lead 9602,Event,Converted
LEA009604,Lead 9603,Referral,New
LEA009605,Lead 9604,LinkedIn,Converted
LEA009606,Lead 9605,Event,Converted
LEA009607,Lead 9606,Event,Converted
LEA009608,Lead 9607,Web,Converted
LEA009609,Lead 9608,LinkedIn,Converted
LEA009610,Lead 9609,Referral,Converted
LEA009611,Lead 9610,Referral,Qualified
LEA009612,Lead 9611,Web,New
LEA009613,Lead 9612,Web,Working
LEA009614,Lead 9613,Web,Qualified
LEA009615,Lead 9614,Event,Qualified
LEA009616,Lead 9615,LinkedIn,New
LEA009617,Lead 9616,Event,New
LEA009618,Lead 9617,Referral,Converted
LEA009619,Lead 9618,Event,Converted
LEA009620,Lead 9619,Event,New
LEA009621,Lead 9620,LinkedIn,Qualified
LEA009622,Lead 9621,Referral,New
LEA009623,Lead 9622,Referral,New
LEA009624,Lead 9623,Web,Converted
LEA009625,Lead 9624,Web,Working
LEA009626,Lead 9625,LinkedIn,Converted
LEA009627,Lead 9626,LinkedIn,Working
LEA009628,Lead 9627,Event,Qualified
LEA009629,Lead 9628,Web,Qualified
LEA009630,Lead 9629,LinkedIn,Qualified
LEA009631,Lead 9630,Referral,Converted
LEA009632,Lead 9631,Event,Converted
LEA009633,Lead 9632,LinkedIn,Working
LEA009634,Lead 9633,Web,Qualified
LEA009635,Lead 9634,Web,Converted
LEA009636,Lead 9635,Web,Converted
LEA009637,Lead 9636,Web,Converted
LEA009638,Lead 9637,LinkedIn,Converted
LEA009639,Lead 9638,Event,New
LEA009640,Lead 9639,Referral,New
LEA009641,Lead 9640,Referral,Working
LEA009642,Lead 9641,Event,New
LEA009643,Lead 9642,Web,Qualified
LEA009644,Lead 9643,LinkedIn,Qualified
LEA009645,Lead 9644,Referral,Working
LEA009646,Lead 9645,LinkedIn,New
LEA009647,Lead 9646,LinkedIn,Working
LEA009648,Lead 9647,Referral,Converted
LEA009649,Lead 9648,Web,New
LEA009650,Lead 9649,Web,Qualified
LEA009651,Lead 9650,Referral,Working
LEA009652,Lead 9651,Referral,Working
LEA009653,Lead 9652,LinkedIn,New
LEA009654,Lead 9653,Event,Converted
LEA009655,Lead 9654,Referral,Converted
LEA009656,Lead 9655,Event,Working
LEA009657,Lead 9656,Web,New
LEA009658,Lead 9657,Referral,Converted
LEA009659,Lead 9658,Web,Converted
LEA009660,Lead 9659,Referral,Converted
LEA009661,Lead 9660,Referral,New
LEA009662,Lead 9661,Referral,Qualified
LEA009663,Lead 9662,Web,Converted
LEA009664,Lead 9663,Event,Converted
LEA009665,Lead 9664,LinkedIn,Qualified
LEA009666,Lead 9665,LinkedIn,Qualified
LEA009667,Lead 9666,LinkedIn,New
LEA009668,Lead 9667,Referral,Qualified
LEA009669,Lead 9668,Referral,New
LEA009670,Lead 9669,LinkedIn,Converted
LEA009671,Lead 9670,Referral,Converted
LEA009672,Lead 9671,Event,Working
LEA009673,Lead 9672,LinkedIn,Qualified
LEA009674,Lead 9673,Web,Converted
LEA009675,Lead 9674,Event,Working
LEA009676,Lead 9675,Event,New
LEA009677,Lead 9676,Referral,Converted
LEA009678,Lead 9677,Event,Qualified
LEA009679,Lead 9678,Referral,New
LEA009680,Lead 9679,Event,Converted
LEA009681,Lead 9680,Web,Working
LEA009682,Lead 9681,LinkedIn,Working
LEA009683,Lead 9682,Referral,Qualified
LEA009684,Lead 9683,Event,Converted
LEA009685,Lead 9684,Referral,Converted
LEA009686,Lead 9685,Referral,New
LEA009687,Lead 9686,Referral,Qualified
LEA009688,Lead 9687,LinkedIn,Qualified
LEA009689,Lead 9688,Web,New
LEA009690,Lead 9689,Web,Working
LEA009691,Lead 9690,Referral,Working
LEA009692,Lead 9691,LinkedIn,Qualified
LEA009693,Lead 9692,LinkedIn,New
LEA009694,Lead 9693,Referral,Working
LEA009695,Lead 9694,Web,Working
LEA009696,Lead 9695,LinkedIn,Working
LEA009697,Lead 9696,Event,Qualified
LEA009698,Lead 9697,Event,Converted
LEA009699,Lead 9698,Referral,Working
LEA009700,Lead 9699,LinkedIn,Working
LEA009701,Lead 9700,LinkedIn,New
LEA009702,Lead 9701,Web,Qualified
LEA009703,Lead 9702,Web,Working
LEA009704,Lead 9703,LinkedIn,Converted
LEA009705,Lead 9704,LinkedIn,New
LEA009706,Lead 9705,Web,Converted
LEA009707,Lead 9706,Event,Working
LEA009708,Lead 9707,LinkedIn,New
LEA009709,Lead 9708,Web,New
LEA009710,Lead 9709,Web,New
LEA009711,Lead 9710,Event,Qualified
LEA009712,Lead 9711,LinkedIn,Converted
LEA009713,Lead 9712,Referral,Working
LEA009714,Lead 9713,Event,Converted
LEA009715,Lead 9714,Event,New
LEA009716,Lead 9715,Referral,Working
LEA009717,Lead 9716,LinkedIn,Converted
LEA009718,Lead 9717,LinkedIn,Converted
LEA009719,Lead 9718,Web,Converted
LEA009720,Lead 9719,Event,Converted
LEA009721,Lead 9720,Event,Converted
LEA009722,Lead 9721,LinkedIn,Qualified
LEA009723,Lead 9722,LinkedIn,Converted
LEA009724,Lead 9723,Web,New
LEA009725,Lead 9724,Referral,Working
LEA009726,Lead 9725,LinkedIn,New
LEA009727,Lead 9726,Web,Converted
LEA009728,Lead 9727,Event,New
LEA009729,Lead 9728,Web,Converted
LEA009730,Lead 9729,Event,Qualified
LEA009731,Lead 9730,Event,Working
LEA009732,Lead 9731,Event,Working
LEA009733,Lead 9732,Event,Qualified
LEA009734,Lead 9733,Referral,New
LEA009735,Lead 9734,LinkedIn,Converted
LEA009736,Lead 9735,Web,New
LEA009737,Lead 9736,Event,Working
LEA009738,Lead 9737,LinkedIn,Converted
LEA009739,Lead 9738,Referral,Working
LEA009740,Lead 9739,Event,New
LEA009741,Lead 9740,LinkedIn,New
LEA009742,Lead 9741,Referral,Converted
LEA009743,Lead 9742,LinkedIn,Working
LEA009744,Lead 9743,Web,New
LEA009745,Lead 9744,Web,Qualified
LEA009746,Lead 9745,Event,Qualified
LEA009747,Lead 9746,Referral,Working
LEA009748,Lead 9747,Event,New
LEA009749,Lead 9748,Event,New
LEA009750,Lead 9749,Web,Working
LEA009751,Lead 9750,Web,Qualified
LEA009752,Lead 9751,Referral,Converted
LEA009753,Lead 9752,Referral,Working
LEA009754,Lead 9753,Referral,Working
LEA009755,Lead 9754,Referral,New
LEA009756,Lead 9755,Web,New
LEA009757,Lead 9756,Referral,Working
LEA009758,Lead 9757,Event,Qualified
LEA009759,Lead 9758,LinkedIn,Converted
LEA009760,Lead 9759,Event,Qualified
LEA009761,Lead 9760,LinkedIn,Qualified
LEA009762,Lead 9761,LinkedIn,Qualified
LEA009763,Lead 9762,Event,New
LEA009764,Lead 9763,Event,Working
LEA009765,Lead 9764,Referral,Working
LEA009766,Lead 9765,Event,New
LEA009767,Lead 9766,LinkedIn,Converted
LEA009768,Lead 9767,Web,New
LEA009769,Lead 9768,Event,Converted
LEA009770,Lead 9769,Referral,Qualified
LEA009771,Lead 9770,LinkedIn,Working
LEA009772,Lead 9771,Web,Working
LEA009773,Lead 9772,Referral,Qualified
LEA009774,Lead 9773,Event,New
LEA009775,Lead 9774,Referral,Converted
LEA009776,Lead 9775,Web,Working
LEA009777,Lead 9776,LinkedIn,Converted
LEA009778,Lead 9777,Web,Converted
LEA009779,Lead 9778,Referral,Converted
LEA009780,Lead 9779,LinkedIn,Working
LEA009781,Lead 9780,Event,New
LEA009782,Lead 9781,Web,Qualified
LEA009783,Lead 9782,Event,Converted
LEA009784,Lead 9783,LinkedIn,New
LEA009785,Lead 9784,Web,Working
LEA009786,Lead 9785,LinkedIn,Working
LEA009787,Lead 9786,Web,Qualified
LEA009788,Lead 9787,LinkedIn,Converted
LEA009789,Lead 9788,Web,Qualified
LEA009790,Lead 9789,LinkedIn,Converted
LEA009791,Lead 9790,Web,Converted
LEA009792,Lead 9791,Referral,Converted
LEA009793,Lead 9792,LinkedIn,Qualified
LEA009794,Lead 9793,Event,Qualified
LEA009795,Lead 9794,LinkedIn,New
LEA009796,Lead 9795,Event,Working
LEA009797,Lead 9796,LinkedIn,New
LEA009798,Lead 9797,Web,Converted
LEA009799,Lead 9798,Web,New
LEA009800,Lead 9799,Event,Working
LEA009801,Lead 9800,LinkedIn,New
LEA009802,Lead 9801,Event,Qualified
LEA009803,Lead 9802,Event,Qualified
LEA009804,Lead 9803,Event,Converted
LEA009805,Lead 9804,Web,Converted
LEA009806,Lead 9805,Event,Converted
LEA009807,Lead 9806,Event,Working
LEA009808,Lead 9807,Event,Qualified
LEA009809,Lead 9808,LinkedIn,New
LEA009810,Lead 9809,Web,Converted
LEA009811,Lead 9810,Web,Qualified
LEA009812,Lead 9811,Web,Converted
LEA009813,Lead 9812,LinkedIn,Converted
LEA009814,Lead 9813,Event,Qualified
LEA009815,Lead 9814,Event,Working
LEA009816,Lead 9815,Event,Qualified
LEA009817,Lead 9816,Web,Qualified
LEA009818,Lead 9817,LinkedIn,Working
LEA009819,Lead 9818,Event,Qualified
LEA009820,Lead 9819,Web,Working
LEA009821,Lead 9820,Referral,Converted
LEA009822,Lead 9821,Referral,Working
LEA009823,Lead 9822,Referral,Qualified
LEA009824,Lead 9823,Referral,New
LEA009825,Lead 9824,Referral,Converted
LEA009826,Lead 9825,Web,Qualified
LEA009827,Lead 9826,Event,New
LEA009828,Lead 9827,Event,Converted
LEA009829,Lead 9828,Event,Working
LEA009830,Lead 9829,Referral,Converted
LEA009831,Lead 9830,LinkedIn,Working
LEA009832,Lead 9831,Web,Converted
LEA009833,Lead 9832,Referral,Converted
